word:let' start_time:0:0 end_time:0:1
word:it' start_time:4:30 end_time:4:30
word:not start_time:4:30 end_time:4:31
word:like start_time:4:31 end_time:4:31
word:a start_time:4:31 end_time:4:31
word:lot start_time:4:31 end_time:4:31
word:of start_time:4:31 end_time:4:31
word:a start_time:4:31 end_time:4:31
word:mathemat start_time:4:31 end_time:4:32
word:concept start_time:4:32 end_time:4:32
word:we'v start_time:4:32 end_time:4:33
word:been start_time:4:33 end_time:4:33
word:look start_time:4:33 end_time:4:33
word:at start_time:4:33 end_time:4:33
word:it' start_time:4:33 end_time:4:34
word:a start_time:4:34 end_time:4:34
word:way start_time:4:34 end_time:4:34
word:to start_time:4:34 end_time:4:34
word:repres start_time:4:34 end_time:4:34
word:a start_time:4:34 end_time:4:35
word:mathemat start_time:4:35 end_time:4:36
word:concept start_time:4:36 end_time:4:37
word:or start_time:4:37 end_time:4:37
word:way start_time:4:37 end_time:4:37
word:of start_time:4:37 end_time:4:37
word:repres start_time:4:37 end_time:4:38
word:valu start_time:4:38 end_time:4:38
word:but start_time:4:38 end_time:4:39
word:you start_time:4:39 end_time:4:39
word:kind start_time:4:39 end_time:4:39
word:of start_time:4:39 end_time:4:39
word:have start_time:4:39 end_time:4:39
word:to start_time:4:39 end_time:4:39
word:defin start_time:4:39 end_time:4:40
word:what start_time:4:40 end_time:4:40
word:is start_time:4:40 end_time:4:40
word:repres start_time:4:40 end_time:4:41
word:but start_time:4:41 end_time:4:42
word:let' start_time:4:42 end_time:4:42
word:put start_time:4:42 end_time:4:42
word:that start_time:4:42 end_time:4:42
word:on start_time:4:42 end_time:4:42
word:the start_time:4:42 end_time:4:42
word:back start_time:4:42 end_time:4:43
word:burner start_time:4:43 end_time:4:43
word:littl start_time:4:43 end_time:4:43
word:bit start_time:4:43 end_time:4:43
word:in start_time:4:43 end_time:4:43
word:term start_time:4:43 end_time:4:43
word:of start_time:4:43 end_time:4:44
word:what start_time:4:44 end_time:4:44
word:it start_time:4:44 end_time:4:44
word:actual start_time:4:44 end_time:4:45
word:repres start_time:4:45 end_time:4:46
word:and start_time:4:46 end_time:4:47
word:then start_time:4:47 end_time:4:47
word:tell start_time:4:47 end_time:4:47
word:my start_time:4:47 end_time:4:47
word:wife start_time:4:47 end_time:4:48
word:to start_time:4:48 end_time:4:48
word:see start_time:4:48 end_time:4:48
word:her start_time:4:48 end_time:4:48
word:she' start_time:4:48 end_time:4:48
word:look start_time:4:48 end_time:4:49
word:for start_time:4:49 end_time:4:49
word:our start_time:4:49 end_time:4:49
word:file start_time:4:49 end_time:4:50
word:cabinet start_time:4:50 end_time:4:50
word:platelet start_time:4:50 end_time:4:50
word:back start_time:4:50 end_time:4:52
word:to start_time:4:52 end_time:4:52
word:what start_time:4:52 end_time:4:52
word:I start_time:4:52 end_time:4:52
word:wa start_time:4:52 end_time:4:52
word:do start_time:4:52 end_time:4:53
word:so start_time:4:53 end_time:4:53
word:let' start_time:4:53 end_time:4:54
word:let' start_time:4:54 end_time:4:54
word:go start_time:4:54 end_time:4:54
word:on start_time:4:54 end_time:4:54
word:the start_time:4:54 end_time:4:54
word:back start_time:4:54 end_time:4:54
word:burner start_time:4:54 end_time:4:54
word:what start_time:4:54 end_time:4:55
word:a start_time:4:55 end_time:4:55
word:matrix start_time:4:55 end_time:4:55
word:is start_time:4:55 end_time:4:56
word:actual start_time:4:56 end_time:4:56
word:repres start_time:4:56 end_time:4:57
word:and start_time:4:57 end_time:4:57
word:let start_time:4:57 end_time:4:57
word:slip start_time:4:57 end_time:4:57
word:the start_time:4:57 end_time:4:57
word:convent start_time:4:57 end_time:4:58
word:becaus start_time:4:58 end_time:4:58
word:I start_time:4:58 end_time:4:58
word:think start_time:4:58 end_time:4:58
word:at start_time:4:58 end_time:5:0
word:least start_time:5:0 end_time:5:0
word:initi start_time:5:0 end_time:5:0
word:that start_time:5:0 end_time:5:0
word:tend start_time:5:0 end_time:5:1
word:to start_time:5:1 end_time:5:1
word:be start_time:5:1 end_time:5:1
word:the start_time:5:1 end_time:5:1
word:hardest start_time:5:1 end_time:5:1
word:part start_time:5:1 end_time:5:1
word:how start_time:5:1 end_time:5:2
word:do start_time:5:2 end_time:5:2
word:you start_time:5:2 end_time:5:2
word:add start_time:5:2 end_time:5:2
word:matric start_time:5:2 end_time:5:3
word:how start_time:5:3 end_time:5:3
word:do start_time:5:3 end_time:5:3
word:you start_time:5:3 end_time:5:3
word:multipli start_time:5:3 end_time:5:4
word:matric start_time:5:4 end_time:5:4
word:how start_time:5:4 end_time:5:5
word:do start_time:5:5 end_time:5:5
word:you start_time:5:5 end_time:5:5
word:invert start_time:5:5 end_time:5:5
word:a start_time:5:5 end_time:5:5
word:matric start_time:5:5 end_time:5:6
word:how start_time:5:6 end_time:5:6
word:do start_time:5:6 end_time:5:6
word:you start_time:5:6 end_time:5:6
word:find start_time:5:6 end_time:5:6
word:the start_time:5:6 end_time:5:6
word:determin start_time:5:6 end_time:5:7
word:of start_time:5:7 end_time:5:7
word:a start_time:5:7 end_time:5:7
word:matrix start_time:5:7 end_time:5:7
word:out start_time:5:7 end_time:5:8
word:of start_time:5:8 end_time:5:8
word:all start_time:5:8 end_time:5:8
word:of start_time:5:8 end_time:5:8
word:those start_time:5:8 end_time:5:8
word:word start_time:5:8 end_time:5:8
word:might start_time:5:8 end_time:5:8
word:sound start_time:5:8 end_time:5:9
word:unfamiliar start_time:5:9 end_time:5:9
word:unless start_time:5:9 end_time:5:10
word:you'v start_time:5:10 end_time:5:10
word:alreadi start_time:5:10 end_time:5:10
word:been start_time:5:10 end_time:5:10
word:confus start_time:5:10 end_time:5:11
word:by start_time:5:11 end_time:5:11
word:them start_time:5:11 end_time:5:11
word:in start_time:5:11 end_time:5:11
word:your start_time:5:11 end_time:5:11
word:and start_time:5:11 end_time:5:12
word:you'r start_time:5:12 end_time:5:12
word:out start_time:5:12 end_time:5:12
word:of start_time:5:12 end_time:5:12
word:work start_time:5:12 end_time:5:12
word:last start_time:5:12 end_time:5:12
word:all start_time:5:12 end_time:5:13
word:of start_time:5:13 end_time:5:13
word:those start_time:5:13 end_time:5:13
word:thing start_time:5:13 end_time:5:14
word:first start_time:5:14 end_time:5:14
word:which start_time:5:14 end_time:5:15
word:are start_time:5:15 end_time:5:15
word:all start_time:5:15 end_time:5:15
word:just start_time:5:15 end_time:5:15
word:realli start_time:5:15 end_time:5:16
word:human start_time:5:16 end_time:5:16
word:to start_time:5:16 end_time:5:16
word:find start_time:5:16 end_time:5:16
word:convent start_time:5:16 end_time:5:17
word:and start_time:5:17 end_time:5:17
word:then start_time:5:17 end_time:5:17
word:later start_time:5:17 end_time:5:17
word:on start_time:5:17 end_time:5:18
word:make start_time:5:18 end_time:5:18
word:a start_time:5:18 end_time:5:18
word:whole start_time:5:18 end_time:5:18
word:bunch start_time:5:18 end_time:5:18
word:of start_time:5:18 end_time:5:18
word:video start_time:5:18 end_time:5:18
word:on start_time:5:18 end_time:5:19
word:the start_time:5:19 end_time:5:20
word:intuit start_time:5:20 end_time:5:21
word:behind start_time:5:21 end_time:5:21
word:them start_time:5:21 end_time:5:21
word:and start_time:5:21 end_time:5:21
word:what start_time:5:21 end_time:5:22
word:they start_time:5:22 end_time:5:22
word:actual start_time:5:22 end_time:5:22
word:repres start_time:5:22 end_time:5:23
word:so start_time:5:23 end_time:5:23
word:let' start_time:5:23 end_time:5:24
word:get start_time:5:24 end_time:5:24
word:start start_time:5:24 end_time:5:24
word:so start_time:5:25 end_time:5:25
word:let' start_time:5:25 end_time:5:26
word:say start_time:5:26 end_time:5:26
word:I start_time:5:26 end_time:5:26
word:want start_time:5:26 end_time:5:26
word:to start_time:5:26 end_time:5:26
word:add start_time:5:26 end_time:5:27
word:these start_time:5:27 end_time:5:27
word:two start_time:5:27 end_time:5:27
word:matric start_time:5:27 end_time:5:27
word:let' start_time:5:27 end_time:5:29
word:say start_time:5:29 end_time:5:29
word:the start_time:5:29 end_time:5:29
word:first start_time:5:29 end_time:5:29
word:one start_time:5:29 end_time:5:29
word:and start_time:5:29 end_time:5:30
word:let start_time:5:30 end_time:5:30
word:me start_time:5:30 end_time:5:30
word:switch start_time:5:30 end_time:5:30
word:color start_time:5:30 end_time:5:30
word:what' start_time:5:32 end_time:5:32
word:a start_time:5:32 end_time:5:32
word:i'll start_time:5:32 end_time:5:33
word:do start_time:5:33 end_time:5:33
word:rel start_time:5:33 end_time:5:33
word:small start_time:5:33 end_time:5:34
word:one start_time:5:34 end_time:5:34
word:just start_time:5:34 end_time:5:34
word:not start_time:5:34 end_time:5:35
word:to start_time:5:35 end_time:5:35
word:be start_time:5:35 end_time:5:36
word:space start_time:5:36 end_time:5:36
word:xanthic start_time:5:36 end_time:5:37
word:matrix start_time:5:37 end_time:5:37
word:3 start_time:5:37 end_time:5:38
word:neg start_time:5:38 end_time:5:39
word:one start_time:5:39 end_time:5:39
word:and start_time:5:39 end_time:5:40
word:I start_time:5:40 end_time:5:40
word:don't start_time:5:40 end_time:5:41
word:know start_time:5:41 end_time:5:41
word:too start_time:5:41 end_time:5:42
word:0 start_time:5:43 end_time:5:44
word:I start_time:5:44 end_time:5:45
word:don't start_time:5:45 end_time:5:45
word:call start_time:5:45 end_time:5:45
word:that start_time:5:45 end_time:5:46
word:a start_time:5:46 end_time:5:46
word:capit start_time:5:46 end_time:5:47
word:a start_time:5:47 end_time:5:47
word:unless start_time:5:48 end_time:5:49
word:a start_time:5:49 end_time:5:49
word:matrix start_time:5:49 end_time:5:50
word:B start_time:5:50 end_time:5:50
word:and start_time:5:50 end_time:5:50
word:i'm start_time:5:50 end_time:5:50
word:just start_time:5:50 end_time:5:51
word:make start_time:5:51 end_time:5:52
word:up start_time:5:52 end_time:5:52
word:number start_time:5:52 end_time:5:52
word:matrix start_time:5:52 end_time:5:53
word:be start_time:5:53 end_time:5:54
word:is start_time:5:55 end_time:5:55
word:equal start_time:5:55 end_time:5:55
word:to start_time:5:55 end_time:5:56
word:-7 start_time:5:56 end_time:5:58
word:to start_time:5:58 end_time:5:59
word:3 start_time:6:1 end_time:6:2
word:5 start_time:6:3 end_time:6:4
word:so start_time:6:5 end_time:6:5
word:my start_time:6:5 end_time:6:5
word:question start_time:6:5 end_time:6:5
word:to start_time:6:5 end_time:6:6
word:you start_time:6:6 end_time:6:6
word:is start_time:6:6 end_time:6:6
word:what start_time:6:6 end_time:6:7
word:is start_time:6:7 end_time:6:7
word:a start_time:6:9 end_time:6:9
word:so start_time:6:12 end_time:6:13
word:i'm start_time:6:13 end_time:6:13
word:weed start_time:6:13 end_time:6:13
word:bowl start_time:6:13 end_time:6:14
word:I start_time:6:14 end_time:6:14
word:could start_time:6:14 end_time:6:14
word:do start_time:6:14 end_time:6:14
word:the start_time:6:14 end_time:6:14
word:textbook start_time:6:14 end_time:6:15
word:plu start_time:6:15 end_time:6:15
word:matrix start_time:6:15 end_time:6:16
word:be start_time:6:16 end_time:6:16
word:so start_time:6:16 end_time:6:17
word:i'm start_time:6:17 end_time:6:17
word:ad start_time:6:17 end_time:6:17
word:two start_time:6:17 end_time:6:17
word:matric start_time:6:17 end_time:6:18
word:and start_time:6:20 end_time:6:20
word:onc start_time:6:20 end_time:6:20
word:again start_time:6:20 end_time:6:20
word:thi start_time:6:20 end_time:6:21
word:is start_time:6:21 end_time:6:21
word:just start_time:6:21 end_time:6:21
word:human start_time:6:21 end_time:6:21
word:convent start_time:6:21 end_time:6:22
word:someon start_time:6:22 end_time:6:22
word:to start_time:6:22 end_time:6:22
word:find start_time:6:22 end_time:6:23
word:how start_time:6:23 end_time:6:23
word:matric start_time:6:23 end_time:6:24
word:add start_time:6:24 end_time:6:24
word:they start_time:6:24 end_time:6:24
word:could start_time:6:24 end_time:6:25
word:have start_time:6:25 end_time:6:25
word:to start_time:6:25 end_time:6:25
word:find start_time:6:25 end_time:6:25
word:some start_time:6:25 end_time:6:25
word:other start_time:6:25 end_time:6:25
word:way start_time:6:25 end_time:6:26
word:but start_time:6:26 end_time:6:26
word:they start_time:6:26 end_time:6:26
word:said start_time:6:26 end_time:6:26
word:we'r start_time:6:26 end_time:6:26
word:go start_time:6:26 end_time:6:26
word:to start_time:6:26 end_time:6:26
word:make start_time:6:26 end_time:6:26
word:matric start_time:6:26 end_time:6:27
word:add start_time:6:27 end_time:6:27
word:the start_time:6:27 end_time:6:28
word:way start_time:6:28 end_time:6:28
word:i'm start_time:6:28 end_time:6:28
word:about start_time:6:28 end_time:6:28
word:to start_time:6:28 end_time:6:28
word:show start_time:6:28 end_time:6:29
word:you start_time:6:29 end_time:6:29
word:becaus start_time:6:29 end_time:6:29
word:it' start_time:6:29 end_time:6:29
word:use start_time:6:29 end_time:6:29
word:for start_time:6:29 end_time:6:30
word:a start_time:6:30 end_time:6:30
word:whole start_time:6:30 end_time:6:30
word:set start_time:6:30 end_time:6:30
word:of start_time:6:30 end_time:6:30
word:phenomena start_time:6:30 end_time:6:31
word:you start_time:6:31 end_time:6:31
word:add start_time:6:31 end_time:6:32
word:two start_time:6:32 end_time:6:32
word:matric start_time:6:32 end_time:6:32
word:you start_time:6:32 end_time:6:33
word:sent start_time:6:33 end_time:6:33
word:you start_time:6:33 end_time:6:34
word:just start_time:6:34 end_time:6:34
word:add start_time:6:34 end_time:6:34
word:the start_time:6:34 end_time:6:34
word:correspond start_time:6:34 end_time:6:35
word:element start_time:6:35 end_time:6:35
word:so start_time:6:35 end_time:6:36
word:how start_time:6:36 end_time:6:36
word:doe start_time:6:36 end_time:6:36
word:that start_time:6:36 end_time:6:36
word:work start_time:6:36 end_time:6:36
word:well start_time:6:38 end_time:6:39
word:you start_time:6:39 end_time:6:39
word:add start_time:6:39 end_time:6:39
word:the start_time:6:39 end_time:6:40
word:element start_time:6:40 end_time:6:40
word:that start_time:6:40 end_time:6:40
word:saint start_time:6:40 end_time:6:40
word:row start_time:6:40 end_time:6:40
word:1 start_time:6:40 end_time:6:41
word:column start_time:6:41 end_time:6:41
word:1 start_time:6:41 end_time:6:41
word:to start_time:6:41 end_time:6:41
word:the start_time:6:41 end_time:6:41
word:element start_time:6:41 end_time:6:42
word:row start_time:6:42 end_time:6:42
word:1 start_time:6:42 end_time:6:42
word:column start_time:6:42 end_time:6:43
word:one start_time:6:43 end_time:6:43
word:write start_time:6:43 end_time:6:44
word:it start_time:6:44 end_time:6:44
word:3 start_time:6:44 end_time:6:44
word:+ start_time:6:44 end_time:6:45
word:-7 start_time:6:45 end_time:6:45
word:is start_time:6:45 end_time:6:46
word:a start_time:6:46 end_time:6:46
word:3 start_time:6:46 end_time:6:47
word:+ start_time:6:47 end_time:6:48
word:-7 start_time:6:48 end_time:6:48
word:that'll start_time:6:48 end_time:6:49
word:be start_time:6:49 end_time:6:49
word:the start_time:6:49 end_time:6:50
word:one start_time:6:50 end_time:6:50
word:one start_time:6:50 end_time:6:50
word:element start_time:6:50 end_time:6:50
word:then start_time:6:50 end_time:6:51
word:the start_time:6:51 end_time:6:52
word:row start_time:6:52 end_time:6:52
word:1 start_time:6:52 end_time:6:53
word:column start_time:6:53 end_time:6:53
word:to start_time:6:53 end_time:6:53
word:a start_time:6:53 end_time:6:53
word:matilda start_time:6:53 end_time:6:54
word:- start_time:6:54 end_time:6:54
word:1 start_time:6:54 end_time:6:55
word:+ start_time:6:55 end_time:6:55
word:2 start_time:6:55 end_time:6:55
word:- start_time:6:55 end_time:6:56
word:1 start_time:6:56 end_time:6:57
word:+ start_time:6:57 end_time:6:57
word:2 start_time:6:57 end_time:6:58
word:parenthes start_time:6:58 end_time:6:59
word:around start_time:6:59 end_time:6:59
word:them start_time:6:59 end_time:6:59
word:so start_time:6:59 end_time:6:59
word:you start_time:6:59 end_time:7:0
word:know start_time:7:0 end_time:7:0
word:these start_time:7:0 end_time:7:0
word:are start_time:7:0 end_time:7:0
word:separ start_time:7:0 end_time:7:0
word:element start_time:7:0 end_time:7:1
word:and start_time:7:1 end_time:7:2
word:you start_time:7:2 end_time:7:2
word:can start_time:7:2 end_time:7:2
word:guess start_time:7:2 end_time:7:3
word:i'll start_time:7:3 end_time:7:3
word:just start_time:7:3 end_time:7:3
word:thi start_time:7:3 end_time:7:3
word:keep start_time:7:3 end_time:7:3
word:go start_time:7:3 end_time:7:3
word:with start_time:7:3 end_time:7:4
word:that. start_time:7:4 end_time:7:4
word:thi start_time:7:4 end_time:7:4
word:thi start_time:7:4 end_time:7:5
word:element start_time:7:5 end_time:7:6
word:would start_time:7:6 end_time:7:6
word:be start_time:7:6 end_time:7:6
word:2 start_time:7:6 end_time:7:6
word:+ start_time:7:6 end_time:7:7
word:342 start_time:7:7 end_time:7:8
word:+ start_time:7:8 end_time:7:9
word:3 start_time:7:9 end_time:7:10
word:thi start_time:7:11 end_time:7:11
word:element start_time:7:11 end_time:7:11
word:ha start_time:7:11 end_time:7:12
word:last start_time:7:12 end_time:7:12
word:time start_time:7:12 end_time:7:12
word:it start_time:7:12 end_time:7:13
word:will start_time:7:13 end_time:7:13
word:be start_time:7:13 end_time:7:13
word:0 start_time:7:13 end_time:7:13
word:+ start_time:7:13 end_time:7:13
word:5 start_time:7:13 end_time:7:14
word:+ start_time:7:14 end_time:7:14
word:0 start_time:7:14 end_time:7:15
word:+ start_time:7:15 end_time:7:16
word:5 start_time:7:16 end_time:7:17
word:so start_time:7:19 end_time:7:19
word:that start_time:7:19 end_time:7:20
word:equal start_time:7:20 end_time:7:20
word:what start_time:7:20 end_time:7:21
word:3 start_time:7:22 end_time:7:22
word:+ start_time:7:22 end_time:7:22
word:-7 start_time:7:22 end_time:7:23
word:that start_time:7:23 end_time:7:23
word:is start_time:7:23 end_time:7:24
word:-4 start_time:7:24 end_time:7:24
word:- start_time:7:24 end_time:7:26
word:1 start_time:7:26 end_time:7:26
word:+ start_time:7:26 end_time:7:26
word:2 start_time:7:26 end_time:7:26
word:that' start_time:7:26 end_time:7:27
word:1/2 start_time:7:27 end_time:7:28
word:+ start_time:7:28 end_time:7:29
word:3 start_time:7:29 end_time:7:29
word:is start_time:7:29 end_time:7:29
word:5 start_time:7:29 end_time:7:30
word:+ start_time:7:30 end_time:7:31
word:0 start_time:7:31 end_time:7:31
word:+ start_time:7:31 end_time:7:31
word:5 start_time:7:31 end_time:7:32
word:is start_time:7:32 end_time:7:32
word:fine start_time:7:32 end_time:7:32
word:so start_time:7:32 end_time:7:32
word:that start_time:7:32 end_time:7:33
word:is start_time:7:33 end_time:7:34
word:how start_time:7:34 end_time:7:34
word:we start_time:7:34 end_time:7:35
word:human start_time:7:35 end_time:7:35
word:have start_time:7:35 end_time:7:36
word:defin start_time:7:36 end_time:7:36
word:the start_time:7:36 end_time:7:37
word:addit start_time:7:37 end_time:7:37
word:of start_time:7:37 end_time:7:37
word:two start_time:7:37 end_time:7:38
word:matric start_time:7:38 end_time:7:38
word:and start_time:7:38 end_time:7:39
word:buy start_time:7:39 end_time:7:39
word:thi start_time:7:39 end_time:7:39
word:definit start_time:7:39 end_time:7:40
word:you start_time:7:40 end_time:7:40
word:can start_time:7:40 end_time:7:40
word:imagin start_time:7:40 end_time:7:40
word:that start_time:7:40 end_time:7:40
word:thi start_time:7:40 end_time:7:41
word:is start_time:7:41 end_time:7:41
word:go start_time:7:41 end_time:7:41
word:to start_time:7:41 end_time:7:41
word:be start_time:7:41 end_time:7:41
word:the start_time:7:41 end_time:7:41
word:same start_time:7:41 end_time:7:41
word:thing start_time:7:41 end_time:7:42
word:as start_time:7:42 end_time:7:42
word:b start_time:7:42 end_time:7:42
word:+ start_time:7:42 end_time:7:42
word:a start_time:7:42 end_time:7:43
word:right start_time:7:45 end_time:7:45
word:arrow start_time:7:45 end_time:7:46
word:thi start_time:7:46 end_time:7:47
word:is start_time:7:47 end_time:7:47
word:someth start_time:7:47 end_time:7:47
word:we start_time:7:47 end_time:7:47
word:have start_time:7:47 end_time:7:47
word:to start_time:7:47 end_time:7:47
word:think start_time:7:47 end_time:7:47
word:about start_time:7:47 end_time:7:47
word:becaus start_time:7:47 end_time:7:48
word:we'r start_time:7:48 end_time:7:49
word:not start_time:7:49 end_time:7:49
word:we'r start_time:7:49 end_time:7:49
word:not start_time:7:49 end_time:7:49
word:ad start_time:7:49 end_time:7:50
word:number start_time:7:50 end_time:7:50
word:anymor start_time:7:50 end_time:7:50
word:you start_time:7:50 end_time:7:50
word:know start_time:7:50 end_time:7:51
word:that start_time:7:51 end_time:7:51
word:you start_time:7:51 end_time:7:51
word:know start_time:7:51 end_time:7:51
word:1 start_time:7:51 end_time:7:51
word:+ start_time:7:51 end_time:7:51
word:2 start_time:7:51 end_time:7:51
word:of start_time:7:51 end_time:7:52
word:the start_time:7:52 end_time:7:52
word:same start_time:7:52 end_time:7:52
word:thing start_time:7:52 end_time:7:52
word:is start_time:7:52 end_time:7:52
word:2 start_time:7:52 end_time:7:52
word:+ start_time:7:52 end_time:7:52
word:1 start_time:7:52 end_time:7:53
word:or start_time:7:53 end_time:7:53
word:une start_time:7:53 end_time:7:53
word:to start_time:7:53 end_time:7:54
word:normal start_time:7:54 end_time:7:54
word:number start_time:7:54 end_time:7:54
word:doe start_time:7:54 end_time:7:55
word:it start_time:7:55 end_time:7:55
word:matter start_time:7:55 end_time:7:55
word:what start_time:7:55 end_time:7:55
word:order start_time:7:55 end_time:7:55
word:you start_time:7:55 end_time:7:55
word:you start_time:7:55 end_time:7:56
word:add start_time:7:56 end_time:7:56
word:them start_time:7:56 end_time:7:56
word:it start_time:7:56 end_time:7:56
word:but start_time:7:56 end_time:7:56
word:matric start_time:7:56 end_time:7:57
word:it' start_time:7:57 end_time:7:57
word:not start_time:7:57 end_time:7:57
word:complet start_time:7:57 end_time:7:58
word:obviou start_time:7:58 end_time:7:58
word:for start_time:7:58 end_time:7:59
word:you start_time:7:59 end_time:7:59
word:to start_time:7:59 end_time:7:59
word:find start_time:7:59 end_time:7:59
word:in start_time:7:59 end_time:7:59
word:thi start_time:7:59 end_time:7:59
word:way start_time:7:59 end_time:8:0
word:it start_time:8:0 end_time:8:0
word:doesn't start_time:8:0 end_time:8:0
word:matter start_time:8:0 end_time:8:0
word:if start_time:8:0 end_time:8:1
word:we start_time:8:1 end_time:8:1
word:do start_time:8:1 end_time:8:1
word:a start_time:8:1 end_time:8:1
word:+ start_time:8:1 end_time:8:1
word:b start_time:8:1 end_time:8:1
word:or start_time:8:1 end_time:8:2
word:B+ start_time:8:2 end_time:8:2
word:it start_time:8:2 end_time:8:2
word:right start_time:8:2 end_time:8:2
word:for start_time:8:2 end_time:8:2
word:your start_time:8:2 end_time:8:2
word:peopl start_time:8:2 end_time:8:3
word:say start_time:8:3 end_time:8:3
word:thi start_time:8:3 end_time:8:3
word:would start_time:8:3 end_time:8:3
word:just start_time:8:3 end_time:8:3
word:say start_time:8:3 end_time:8:3
word:-7 start_time:8:3 end_time:8:4
word:+ start_time:8:4 end_time:8:5
word:3 start_time:8:5 end_time:8:5
word:thi start_time:8:5 end_time:8:5
word:what' start_time:8:5 end_time:8:5
word:a start_time:8:5 end_time:8:5
word:2 start_time:8:5 end_time:8:6
word:plu start_time:8:6 end_time:8:6
word:a start_time:8:6 end_time:8:6
word:neg start_time:8:6 end_time:8:6
word:one start_time:8:6 end_time:8:6
word:but start_time:8:6 end_time:8:6
word:all start_time:8:6 end_time:8:7
word:it start_time:8:7 end_time:8:7
word:would start_time:8:7 end_time:8:7
word:come start_time:8:7 end_time:8:7
word:out start_time:8:7 end_time:8:7
word:to start_time:8:7 end_time:8:7
word:the start_time:8:7 end_time:8:7
word:same start_time:8:7 end_time:8:7
word:valu start_time:8:7 end_time:8:8
word:that start_time:8:8 end_time:8:9
word:is start_time:8:9 end_time:8:9
word:matrix start_time:8:9 end_time:8:10
word:addit start_time:8:10 end_time:8:10
word:and start_time:8:10 end_time:8:11
word:you start_time:8:11 end_time:8:11
word:can start_time:8:11 end_time:8:11
word:imagin start_time:8:11 end_time:8:11
word:matrix start_time:8:11 end_time:8:12
word:subtract start_time:8:12 end_time:8:12
word:it' start_time:8:12 end_time:8:13
word:essenti start_time:8:13 end_time:8:13
word:the start_time:8:13 end_time:8:13
word:same start_time:8:13 end_time:8:13
word:thing start_time:8:13 end_time:8:14
word:we start_time:8:14 end_time:8:14
word:would start_time:8:14 end_time:8:14
word:she start_time:8:14 end_time:8:14
word:let start_time:8:14 end_time:8:15
word:me start_time:8:15 end_time:8:15
word:let start_time:8:15 end_time:8:15
word:me start_time:8:15 end_time:8:15
word:show start_time:8:15 end_time:8:15
word:you start_time:8:15 end_time:8:15
word:what start_time:8:15 end_time:8:15
word:would start_time:8:15 end_time:8:15
word:be start_time:8:15 end_time:8:15
word:a start_time:8:15 end_time:8:16
word:minu start_time:8:16 end_time:8:16
word:B start_time:8:16 end_time:8:16
word:a-minu start_time:8:17 end_time:8:19
word:B start_time:8:19 end_time:8:19
word:a start_time:8:21 end_time:8:22
word:minu start_time:8:23 end_time:8:24
word:B start_time:8:24 end_time:8:24
word:well start_time:8:26 end_time:8:27
word:you start_time:8:27 end_time:8:27
word:could start_time:8:27 end_time:8:27
word:also start_time:8:27 end_time:8:28
word:get start_time:8:28 end_time:8:28
word:thi start_time:8:28 end_time:8:28
word:is start_time:8:28 end_time:8:28
word:capit start_time:8:28 end_time:8:30
word:B start_time:8:30 end_time:8:30
word:with start_time:8:30 end_time:8:30
word:the start_time:8:30 end_time:8:30
word:matrix start_time:8:30 end_time:8:31
word:if start_time:8:31 end_time:8:31
word:i'm start_time:8:31 end_time:8:31
word:make start_time:8:31 end_time:8:31
word:extra start_time:8:31 end_time:8:32
word:bulb start_time:8:32 end_time:8:32
word:that' start_time:8:32 end_time:8:32
word:the start_time:8:32 end_time:8:32
word:same start_time:8:32 end_time:8:32
word:thing start_time:8:32 end_time:8:32
word:as start_time:8:32 end_time:8:33
word:a start_time:8:33 end_time:8:33
word:+ start_time:8:35 end_time:8:36
word:- start_time:8:36 end_time:8:37
word:1 start_time:8:37 end_time:8:38
word:* start_time:8:38 end_time:8:38
word:b start_time:8:38 end_time:8:38
word:+ start_time:8:38 end_time:8:39
word:what' start_time:8:39 end_time:8:39
word:be start_time:8:39 end_time:8:40
word:will start_time:8:40 end_time:8:40
word:be start_time:8:40 end_time:8:40
word:is start_time:8:40 end_time:8:41
word:- start_time:8:41 end_time:8:42
word:7235 start_time:8:42 end_time:8:45
word:when start_time:8:45 end_time:8:46
word:you start_time:8:46 end_time:8:46
word:multipli start_time:8:46 end_time:8:46
word:a start_time:8:46 end_time:8:47
word:scalar start_time:8:47 end_time:8:47
word:by start_time:8:47 end_time:8:48
word:number start_time:8:48 end_time:8:48
word:X start_time:8:48 end_time:8:48
word:matrix start_time:8:48 end_time:8:48
word:you start_time:8:48 end_time:8:49
word:just start_time:8:49 end_time:8:49
word:multipli start_time:8:49 end_time:8:49
word:that start_time:8:49 end_time:8:49
word:number start_time:8:49 end_time:8:49
word:time start_time:8:49 end_time:8:50
word:everi start_time:8:50 end_time:8:50
word:one start_time:8:50 end_time:8:50
word:of start_time:8:50 end_time:8:50
word:it start_time:8:50 end_time:8:51
word:element start_time:8:51 end_time:8:51
word:so start_time:8:51 end_time:8:51
word:that start_time:8:51 end_time:8:52
word:equal start_time:8:52 end_time:8:52
word:a start_time:8:52 end_time:8:52
word:matrix start_time:8:52 end_time:8:54
word:a start_time:8:54 end_time:8:54
word:plu start_time:8:54 end_time:8:55
word:the start_time:8:55 end_time:8:56
word:matrix start_time:8:56 end_time:8:56
word:we start_time:8:56 end_time:8:57
word:just start_time:8:57 end_time:8:57
word:want start_time:8:57 end_time:8:57
word:to start_time:8:57 end_time:8:57
word:buy start_time:8:57 end_time:8:57
word:thi start_time:8:57 end_time:8:57
word:neg start_time:8:57 end_time:8:58
