word:let's start_time:0:0 end_time:0:0
word:ch2o start_time:4:17 end_time:4:20
word:and start_time:4:20 end_time:4:21
word:will start_time:4:21 end_time:4:21
word:put start_time:4:21 end_time:4:21
word:an start_time:4:21 end_time:4:21
word:end start_time:4:21 end_time:4:22
word:over start_time:4:22 end_time:4:22
word:here start_time:4:22 end_time:4:22
word:that start_time:4:22 end_time:4:22
word:we start_time:4:22 end_time:4:22
word:can start_time:4:22 end_time:4:22
word:have start_time:4:22 end_time:4:23
word:and start_time:4:23 end_time:4:23
word:multiples start_time:4:23 end_time:4:24
word:of start_time:4:24 end_time:4:24
word:these start_time:4:24 end_time:4:24
word:and start_time:4:24 end_time:4:24
word:only start_time:4:24 end_time:4:24
word:you start_time:4:24 end_time:4:25
word:and start_time:4:25 end_time:4:25
word:will start_time:4:25 end_time:4:25
word:be start_time:4:25 end_time:4:25
word:at start_time:4:25 end_time:4:25
word:least start_time:4:25 end_time:4:25
word:three start_time:4:25 end_time:4:26
word:in start_time:4:26 end_time:4:27
word:the start_time:4:27 end_time:4:27
word:case start_time:4:27 end_time:4:27
word:of start_time:4:27 end_time:4:27
word:glucose start_time:4:27 end_time:4:28
word:and start_time:4:28 end_time:4:29
word:is start_time:4:29 end_time:4:29
word:6 start_time:4:29 end_time:4:29
word:you start_time:4:29 end_time:4:30
word:have start_time:4:30 end_time:4:30
word:six start_time:4:30 end_time:4:30
word:carbons start_time:4:30 end_time:4:31
word:12 start_time:4:31 end_time:4:32
word:hydrogens start_time:4:32 end_time:4:33
word:and start_time:4:33 end_time:4:33
word:6 start_time:4:33 end_time:4:33
word:oxygen start_time:4:33 end_time:4:34
word:so start_time:4:34 end_time:4:34
word:this start_time:4:34 end_time:4:34
word:is start_time:4:34 end_time:4:34
word:a start_time:4:34 end_time:4:34
word:general start_time:4:34 end_time:4:35
word:term start_time:4:35 end_time:4:35
word:for start_time:4:35 end_time:4:35
word:carbohydrate start_time:4:35 end_time:4:36
word:but start_time:4:36 end_time:4:36
word:you start_time:4:36 end_time:4:36
word:could start_time:4:36 end_time:4:36
word:have start_time:4:36 end_time:4:36
word:multiples start_time:4:37 end_time:4:37
word:of start_time:4:37 end_time:4:37
word:that start_time:4:37 end_time:4:38
word:you start_time:4:38 end_time:4:38
word:can start_time:4:38 end_time:4:38
word:have start_time:4:38 end_time:4:38
word:these start_time:4:38 end_time:4:38
word:long-chain start_time:4:38 end_time:4:39
word:carbohydrates start_time:4:39 end_time:4:40
word:do start_time:4:40 end_time:4:40
word:you start_time:4:40 end_time:4:40
word:end start_time:4:40 end_time:4:41
word:up start_time:4:41 end_time:4:41
word:with start_time:4:41 end_time:4:41
word:a start_time:4:41 end_time:4:41
word:carbohydrate start_time:4:41 end_time:4:42
word:and start_time:4:42 end_time:4:42
word:then start_time:4:42 end_time:4:42
word:you start_time:4:42 end_time:4:42
word:end start_time:4:42 end_time:4:42
word:up start_time:4:42 end_time:4:42
word:with start_time:4:42 end_time:4:42
word:some start_time:4:42 end_time:4:43
word:oxygen start_time:4:43 end_time:4:43
word:and start_time:4:43 end_time:4:44
word:you start_time:4:44 end_time:4:44
word:end start_time:4:44 end_time:4:45
word:up start_time:4:45 end_time:4:45
word:with start_time:4:45 end_time:4:45
word:some start_time:4:45 end_time:4:45
word:oxygen start_time:4:45 end_time:4:45
word:so start_time:4:45 end_time:4:46
word:this start_time:4:46 end_time:4:46
word:right start_time:4:46 end_time:4:47
word:here start_time:4:47 end_time:4:47
word:isn't start_time:4:47 end_time:4:47
word:so start_time:4:47 end_time:4:47
word:different start_time:4:47 end_time:4:47
word:than start_time:4:47 end_time:4:48
word:what start_time:4:48 end_time:4:48
word:I start_time:4:48 end_time:4:48
word:wrote start_time:4:48 end_time:4:48
word:up start_time:4:48 end_time:4:48
word:here start_time:4:48 end_time:4:49
word:in start_time:4:49 end_time:4:49
word:my start_time:4:49 end_time:4:49
word:first start_time:4:49 end_time:4:49
word:overview start_time:4:49 end_time:4:50
word:of start_time:4:50 end_time:4:50
word:how start_time:4:50 end_time:4:51
word:we start_time:4:51 end_time:4:51
word:always start_time:4:51 end_time:4:51
word:imagined start_time:4:51 end_time:4:52
word:photosynthesis start_time:4:52 end_time:4:52
word:in start_time:4:52 end_time:4:53
word:our start_time:4:53 end_time:4:53
word:heads start_time:4:53 end_time:4:53
word:and start_time:4:53 end_time:4:54
word:Order start_time:4:54 end_time:4:54
word:make start_time:4:54 end_time:4:54
word:this start_time:4:54 end_time:4:54
word:equation start_time:4:54 end_time:4:54
word:balanced start_time:4:54 end_time:4:55
word:if start_time:4:55 end_time:4:55
word:you start_time:4:55 end_time:4:55
word:have start_time:4:55 end_time:4:55
word:n start_time:4:55 end_time:4:56
word:Carbon start_time:4:56 end_time:4:56
word:2 start_time:4:56 end_time:4:56
word:years start_time:4:56 end_time:4:57
word:I start_time:4:57 end_time:4:57
word:need start_time:4:57 end_time:4:57
word:in start_time:4:57 end_time:4:57
word:carbons start_time:4:57 end_time:4:58
word:there start_time:4:58 end_time:4:59
word:let's start_time:4:59 end_time:5:0
word:see start_time:5:0 end_time:5:0
word:I start_time:5:0 end_time:5:0
word:have start_time:5:0 end_time:5:0
word:to start_time:5:0 end_time:5:1
word:do start_time:5:1 end_time:5:1
word:and start_time:5:1 end_time:5:1
word:hydrogen's start_time:5:1 end_time:5:2
word:you start_time:5:2 end_time:5:2
word:write start_time:5:2 end_time:5:2
word:Hydro start_time:5:2 end_time:5:2
word:two start_time:5:2 end_time:5:3
word:hydrogen's start_time:5:3 end_time:5:3
word:and start_time:5:3 end_time:5:3
word:I've start_time:5:3 end_time:5:3
word:end start_time:5:3 end_time:5:4
word:there start_time:5:4 end_time:5:4
word:so start_time:5:4 end_time:5:4
word:I start_time:5:4 end_time:5:4
word:need start_time:5:4 end_time:5:4
word:to start_time:5:4 end_time:5:5
word:add start_time:5:5 end_time:5:5
word:hydrogen start_time:5:5 end_time:5:6
word:to start_time:5:6 end_time:5:6
word:your start_time:5:6 end_time:5:6
word:foot start_time:5:6 end_time:5:6
word:in start_time:5:6 end_time:5:6
word:and start_time:5:6 end_time:5:6
word:out start_time:5:6 end_time:5:6
word:there start_time:5:6 end_time:5:7
word:and start_time:5:7 end_time:5:7
word:let's start_time:5:7 end_time:5:7
word:see start_time:5:7 end_time:5:7
word:how start_time:5:7 end_time:5:7
word:many start_time:5:7 end_time:5:7
word:carbons start_time:5:7 end_time:5:8
word:have start_time:5:8 end_time:5:8
word:oxygen start_time:5:8 end_time:5:10
word:I start_time:5:10 end_time:5:10
word:have start_time:5:10 end_time:5:10
word:to start_time:5:10 end_time:5:11
word:and start_time:5:11 end_time:5:11
word:Oxygen start_time:5:11 end_time:5:12
word:Plus start_time:5:12 end_time:5:12
word:another start_time:5:12 end_time:5:12
word:answer start_time:5:12 end_time:5:12
word:of start_time:5:12 end_time:5:12
word:3 start_time:5:12 end_time:5:13
word:and start_time:5:13 end_time:5:13
word:oxygens start_time:5:13 end_time:5:14
word:let's start_time:5:14 end_time:5:14
word:see start_time:5:14 end_time:5:14
word:I start_time:5:14 end_time:5:15
word:have start_time:5:15 end_time:5:15
word:one start_time:5:15 end_time:5:16
word:and start_time:5:16 end_time:5:16
word:lets start_time:5:16 end_time:5:17
word:you start_time:5:17 end_time:5:17
word:put start_time:5:17 end_time:5:17
word:an start_time:5:17 end_time:5:17
word:end start_time:5:17 end_time:5:18
word:here start_time:5:18 end_time:5:18
word:than start_time:5:18 end_time:5:18
word:I start_time:5:18 end_time:5:18
word:have start_time:5:18 end_time:5:18
word:to start_time:5:18 end_time:5:18
word:end start_time:5:18 end_time:5:19
word:and start_time:5:19 end_time:5:19
word:I start_time:5:19 end_time:5:19
word:think start_time:5:19 end_time:5:20
word:this start_time:5:20 end_time:5:20
word:equation start_time:5:20 end_time:5:20
word:balances start_time:5:20 end_time:5:21
word:out start_time:5:21 end_time:5:21
word:so start_time:5:21 end_time:5:22
word:this start_time:5:22 end_time:5:22
word:is start_time:5:22 end_time:5:22
word:this start_time:5:22 end_time:5:22
word:is start_time:5:22 end_time:5:23
word:a start_time:5:23 end_time:5:23
word:a start_time:5:23 end_time:5:23
word:a start_time:5:23 end_time:5:23
word:30000 start_time:5:23 end_time:5:25
word:view start_time:5:25 end_time:5:25
word:of start_time:5:25 end_time:5:25
word:what's start_time:5:25 end_time:5:26
word:going start_time:5:26 end_time:5:26
word:on start_time:5:26 end_time:5:26
word:in start_time:5:26 end_time:5:26
word:photosynthesis start_time:5:26 end_time:5:27
word:but start_time:5:27 end_time:5:28
word:when start_time:5:28 end_time:5:28
word:you start_time:5:28 end_time:5:28
word:dig start_time:5:28 end_time:5:28
word:a start_time:5:28 end_time:5:28
word:Little start_time:5:28 end_time:5:28
word:Deeper start_time:5:28 end_time:5:29
word:you'll start_time:5:29 end_time:5:29
word:see start_time:5:29 end_time:5:29
word:that start_time:5:29 end_time:5:29
word:this start_time:5:29 end_time:5:29
word:doesn't start_time:5:29 end_time:5:30
word:happen start_time:5:30 end_time:5:30
word:directly start_time:5:30 end_time:5:30
word:at start_time:5:30 end_time:5:31
word:these start_time:5:31 end_time:5:31
word:ghosts start_time:5:31 end_time:5:31
word:this start_time:5:31 end_time:5:31
word:happens start_time:5:31 end_time:5:32
word:to start_time:5:32 end_time:5:32
word:a start_time:5:32 end_time:5:32
word:bunch start_time:5:32 end_time:5:32
word:of start_time:5:32 end_time:5:33
word:steps start_time:5:33 end_time:5:33
word:that start_time:5:33 end_time:5:34
word:eventually start_time:5:34 end_time:5:34
word:gets start_time:5:34 end_time:5:35
word:us start_time:5:35 end_time:5:35
word:to start_time:5:35 end_time:5:35
word:the start_time:5:35 end_time:5:35
word:carbohydrate start_time:5:35 end_time:5:36
word:so start_time:5:37 end_time:5:37
word:in start_time:5:37 end_time:5:37
word:general start_time:5:37 end_time:5:38
word:we start_time:5:38 end_time:5:38
word:can start_time:5:38 end_time:5:39
word:break start_time:5:39 end_time:5:39
word:down start_time:5:39 end_time:5:39
word:photosynthesis start_time:5:39 end_time:5:40
word:I'll start_time:5:40 end_time:5:41
word:rewrite start_time:5:41 end_time:5:41
word:the start_time:5:41 end_time:5:41
word:word start_time:5:41 end_time:5:42
word:we start_time:5:42 end_time:5:42
word:can start_time:5:42 end_time:5:42
word:break start_time:5:42 end_time:5:43
word:down start_time:5:43 end_time:5:43
word:photosynthesis start_time:5:43 end_time:5:44
word:photosynthesis start_time:5:46 end_time:5:47
word:in start_time:5:47 end_time:5:47
word:Wolf start_time:5:47 end_time:5:47
word:delve start_time:5:47 end_time:5:48
word:deeper start_time:5:48 end_time:5:48
word:into start_time:5:48 end_time:5:48
word:future start_time:5:48 end_time:5:49
word:videos start_time:5:49 end_time:5:49
word:by start_time:5:49 end_time:5:49
word:want start_time:5:49 end_time:5:49
word:to start_time:5:49 end_time:5:49
word:get start_time:5:49 end_time:5:49
word:you start_time:5:49 end_time:5:50
word:the start_time:5:50 end_time:5:50
word:overview start_time:5:50 end_time:5:50
word:first start_time:5:50 end_time:5:51
word:into start_time:5:51 end_time:5:52
word:two start_time:5:52 end_time:5:52
word:stages start_time:5:52 end_time:5:52
word:to start_time:5:52 end_time:5:53
word:stages start_time:5:53 end_time:5:54
word:we start_time:5:54 end_time:5:54
word:can start_time:5:54 end_time:5:54
word:call start_time:5:54 end_time:5:54
word:one start_time:5:54 end_time:5:55
word:the start_time:5:55 end_time:5:55
word:light start_time:5:55 end_time:5:55
word:reactions start_time:5:55 end_time:5:56
word:light start_time:5:57 end_time:5:58
word:reactions start_time:5:58 end_time:5:58
word:are start_time:5:58 end_time:5:59
word:sometimes start_time:5:59 end_time:5:59
word:they're start_time:5:59 end_time:5:59
word:called start_time:5:59 end_time:5:59
word:the start_time:5:59 end_time:6:0
word:light start_time:6:0 end_time:6:0
word:dependent start_time:6:0 end_time:6:1
word:reactions start_time:6:1 end_time:6:1
word:and start_time:6:1 end_time:6:2
word:that start_time:6:2 end_time:6:2
word:I start_time:6:2 end_time:6:2
word:should start_time:6:2 end_time:6:2
word:probably start_time:6:2 end_time:6:2
word:be start_time:6:2 end_time:6:2
word:a start_time:6:2 end_time:6:3
word:better start_time:6:3 end_time:6:3
word:way start_time:6:3 end_time:6:4
word:to start_time:6:4 end_time:6:4
word:write start_time:6:4 end_time:6:4
word:it start_time:6:4 end_time:6:4
word:let start_time:6:4 end_time:6:5
word:me start_time:6:5 end_time:6:5
word:write start_time:6:5 end_time:6:5
word:like start_time:6:5 end_time:6:5
word:that start_time:6:5 end_time:6:5
word:light start_time:6:5 end_time:6:6
word:dependent start_time:6:6 end_time:6:7
word:means start_time:6:7 end_time:6:7
word:they start_time:6:7 end_time:6:8
word:need start_time:6:8 end_time:6:8
word:light start_time:6:8 end_time:6:8
word:to start_time:6:8 end_time:6:8
word:occur start_time:6:8 end_time:6:8
word:light start_time:6:10 end_time:6:11
word:dependent start_time:6:11 end_time:6:11
word:reactions start_time:6:11 end_time:6:12
word:and start_time:6:12 end_time:6:12
word:then start_time:6:12 end_time:6:12
word:you start_time:6:12 end_time:6:12
word:have start_time:6:12 end_time:6:13
word:something start_time:6:13 end_time:6:13
word:called start_time:6:13 end_time:6:13
word:the start_time:6:13 end_time:6:13
word:dark start_time:6:13 end_time:6:13
word:reactions start_time:6:13 end_time:6:14
word:and start_time:6:14 end_time:6:14
word:that's start_time:6:14 end_time:6:14
word:actually start_time:6:14 end_time:6:15
word:a start_time:6:15 end_time:6:15
word:bad start_time:6:15 end_time:6:15
word:name start_time:6:15 end_time:6:15
word:because start_time:6:15 end_time:6:16
word:it start_time:6:16 end_time:6:17
word:also start_time:6:17 end_time:6:18
word:occurs start_time:6:18 end_time:6:18
word:in start_time:6:18 end_time:6:18
word:the start_time:6:18 end_time:6:18
word:light start_time:6:18 end_time:6:19
word:dark start_time:6:19 end_time:6:20
word:reactions start_time:6:20 end_time:6:21
word:a start_time:6:21 end_time:6:21
word:slightly start_time:6:21 end_time:6:22
word:darker start_time:6:22 end_time:6:22
word:color start_time:6:22 end_time:6:23
word:and start_time:6:23 end_time:6:23
word:the start_time:6:23 end_time:6:23
word:reason start_time:6:23 end_time:6:24
word:why start_time:6:24 end_time:6:24
word:I start_time:6:24 end_time:6:24
word:said start_time:6:24 end_time:6:24
word:it's start_time:6:24 end_time:6:24
word:a start_time:6:24 end_time:6:24
word:bad start_time:6:24 end_time:6:25
word:name start_time:6:25 end_time:6:25
word:is start_time:6:25 end_time:6:25
word:because start_time:6:25 end_time:6:25
word:it start_time:6:25 end_time:6:26
word:still start_time:6:26 end_time:6:26
word:occurs start_time:6:26 end_time:6:27
word:in start_time:6:27 end_time:6:27
word:the start_time:6:27 end_time:6:27
word:light start_time:6:27 end_time:6:27
word:occurs start_time:6:27 end_time:6:29
word:in start_time:6:29 end_time:6:29
word:light start_time:6:29 end_time:6:31
word:for start_time:6:32 end_time:6:33
word:the start_time:6:33 end_time:6:33
word:reason start_time:6:33 end_time:6:33
word:why start_time:6:33 end_time:6:33
word:they start_time:6:33 end_time:6:33
word:probably start_time:6:33 end_time:6:34
word:called start_time:6:34 end_time:6:34
word:it start_time:6:34 end_time:6:34
word:the start_time:6:34 end_time:6:34
word:dark start_time:6:34 end_time:6:34
word:reactions start_time:6:34 end_time:6:35
word:that start_time:6:35 end_time:6:35
word:you start_time:6:35 end_time:6:35
word:don't start_time:6:35 end_time:6:35
word:need start_time:6:35 end_time:6:36
word:life start_time:6:36 end_time:6:36
word:or start_time:6:36 end_time:6:37
word:that start_time:6:37 end_time:6:37
word:part start_time:6:37 end_time:6:37
word:of start_time:6:37 end_time:6:38
word:photosynthesis start_time:6:38 end_time:6:38
word:isn't start_time:6:38 end_time:6:39
word:dependent start_time:6:39 end_time:6:39
word:on start_time:6:39 end_time:6:40
word:photons start_time:6:40 end_time:6:40
word:to start_time:6:40 end_time:6:41
word:occur start_time:6:41 end_time:6:41
word:to start_time:6:41 end_time:6:41
word:a start_time:6:41 end_time:6:41
word:better start_time:6:41 end_time:6:42
word:a start_time:6:42 end_time:6:42
word:better start_time:6:42 end_time:6:42
word:term start_time:6:42 end_time:6:44
word:for start_time:6:44 end_time:6:44
word:it start_time:6:44 end_time:6:44
word:would start_time:6:44 end_time:6:45
word:have start_time:6:45 end_time:6:45
word:been start_time:6:45 end_time:6:45
word:light start_time:6:45 end_time:6:45
word:light start_time:6:47 end_time:6:47
word:in start_time:6:47 end_time:6:48
word:dependent start_time:6:49 end_time:6:50
word:light start_time:6:51 end_time:6:51
word:independent start_time:6:51 end_time:6:52
word:reaction start_time:6:54 end_time:6:55
word:so start_time:6:55 end_time:6:56
word:just start_time:6:56 end_time:6:56
word:to start_time:6:56 end_time:6:56
word:be start_time:6:56 end_time:6:56
word:clear start_time:6:56 end_time:6:56
word:the start_time:6:56 end_time:6:57
word:light start_time:6:57 end_time:6:57
word:reactions start_time:6:57 end_time:6:58
word:actually start_time:6:58 end_time:6:58
word:need start_time:6:58 end_time:6:59
word:sunlight start_time:6:59 end_time:6:59
word:they start_time:6:59 end_time:7:0
word:actually start_time:7:0 end_time:7:0
word:need start_time:7:0 end_time:7:0
word:photons start_time:7:0 end_time:7:1
word:for start_time:7:1 end_time:7:2
word:them start_time:7:2 end_time:7:2
word:to start_time:7:2 end_time:7:2
word:proceed start_time:7:2 end_time:7:2
word:the start_time:7:2 end_time:7:3
word:dark start_time:7:3 end_time:7:4
word:reactions start_time:7:4 end_time:7:4
word:do start_time:7:4 end_time:7:5
word:not start_time:7:5 end_time:7:5
word:need start_time:7:5 end_time:7:5
word:photons start_time:7:5 end_time:7:6
word:for start_time:7:6 end_time:7:6
word:them start_time:7:6 end_time:7:6
word:to start_time:7:6 end_time:7:7
word:happen start_time:7:7 end_time:7:7
word:although start_time:7:7 end_time:7:7
word:they start_time:7:7 end_time:7:8
word:do start_time:7:8 end_time:7:8
word:occur start_time:7:8 end_time:7:9
word:when start_time:7:9 end_time:7:9
word:the start_time:7:9 end_time:7:9
word:sun start_time:7:9 end_time:7:9
word:is start_time:7:9 end_time:7:9
word:out start_time:7:9 end_time:7:9
word:they start_time:7:9 end_time:7:10
word:don't start_time:7:10 end_time:7:10
word:need start_time:7:10 end_time:7:10
word:those start_time:7:10 end_time:7:11
word:photons start_time:7:11 end_time:7:11
word:but start_time:7:11 end_time:7:11
word:they start_time:7:11 end_time:7:11
word:need start_time:7:11 end_time:7:12
word:to start_time:7:12 end_time:7:12
word:buy start_time:7:12 end_time:7:12
word:products start_time:7:12 end_time:7:13
word:from start_time:7:13 end_time:7:13
word:the start_time:7:13 end_time:7:13
word:light start_time:7:13 end_time:7:13
word:reactions start_time:7:13 end_time:7:13
word:occur start_time:7:13 end_time:7:14
word:so start_time:7:14 end_time:7:14
word:that's start_time:7:14 end_time:7:14
word:why start_time:7:14 end_time:7:14
word:it's start_time:7:14 end_time:7:14
word:called start_time:7:14 end_time:7:14
word:the start_time:7:14 end_time:7:15
word:light start_time:7:15 end_time:7:15
word:independent start_time:7:15 end_time:7:16
word:reaction start_time:7:16 end_time:7:16
word:they start_time:7:16 end_time:7:17
word:occur start_time:7:17 end_time:7:17
word:while start_time:7:17 end_time:7:18
word:the start_time:7:18 end_time:7:18
word:sun start_time:7:18 end_time:7:18
word:is start_time:7:18 end_time:7:18
word:out start_time:7:18 end_time:7:18
word:but start_time:7:18 end_time:7:19
word:they start_time:7:19 end_time:7:19
word:don't start_time:7:19 end_time:7:19
word:need start_time:7:19 end_time:7:19
word:the start_time:7:19 end_time:7:20
word:sun start_time:7:20 end_time:7:20
word:this start_time:7:20 end_time:7:20
word:needs start_time:7:20 end_time:7:21
word:the start_time:7:21 end_time:7:21
word:Sun start_time:7:21 end_time:7:21
word:so start_time:7:21 end_time:7:21
word:let start_time:7:21 end_time:7:21
word:me start_time:7:21 end_time:7:22
word:make start_time:7:22 end_time:7:22
word:it start_time:7:22 end_time:7:22
word:very start_time:7:22 end_time:7:22
word:clear start_time:7:22 end_time:7:22
word:let start_time:7:22 end_time:7:23
word:me start_time:7:23 end_time:7:24
word:so start_time:7:24 end_time:7:24
word:this start_time:7:24 end_time:7:24
word:requires start_time:7:24 end_time:7:25
word:sunlight start_time:7:25 end_time:7:26
word:this start_time:7:26 end_time:7:27
word:requires start_time:7:27 end_time:7:27
word:photons start_time:7:27 end_time:7:28
word:this start_time:7:28 end_time:7:30
word:requires start_time:7:30 end_time:7:30
word:photons start_time:7:30 end_time:7:31
word:and start_time:7:31 end_time:7:31
word:let start_time:7:31 end_time:7:32
word:me start_time:7:32 end_time:7:32
word:let start_time:7:32 end_time:7:32
word:me start_time:7:32 end_time:7:32
word:just start_time:7:32 end_time:7:32
word:make start_time:7:32 end_time:7:32
word:a start_time:7:32 end_time:7:33
word:very start_time:7:33 end_time:7:33
word:brief start_time:7:33 end_time:7:33
word:overview start_time:7:33 end_time:7:34
word:of start_time:7:34 end_time:7:34
word:of start_time:7:34 end_time:7:35
word:this start_time:7:35 end_time:7:35
word:too start_time:7:35 end_time:7:35
word:so start_time:7:35 end_time:7:35
word:maybe start_time:7:35 end_time:7:35
word:let start_time:7:35 end_time:7:36
word:us start_time:7:36 end_time:7:37
word:start start_time:7:37 end_time:7:37
word:building start_time:7:37 end_time:7:38
word:a start_time:7:38 end_time:7:38
word:scaffold start_time:7:38 end_time:7:38
word:from start_time:7:38 end_time:7:38
word:which start_time:7:38 end_time:7:38
word:we start_time:7:38 end_time:7:39
word:can start_time:7:39 end_time:7:39
word:dig start_time:7:39 end_time:7:39
word:deeper start_time:7:39 end_time:7:39
word:so start_time:7:39 end_time:7:40
word:the start_time:7:40 end_time:7:40
word:light start_time:7:40 end_time:7:41
word:reactions start_time:7:41 end_time:7:41
word:need start_time:7:41 end_time:7:41
word:Photon start_time:7:41 end_time:7:42
word:and start_time:7:42 end_time:7:42
word:then start_time:7:42 end_time:7:43
word:it start_time:7:43 end_time:7:43
word:needs start_time:7:43 end_time:7:43
word:water start_time:7:43 end_time:7:44
word:so start_time:7:45 end_time:7:46
word:water start_time:7:46 end_time:7:46
word:goes start_time:7:46 end_time:7:46
word:into start_time:7:46 end_time:7:47
word:the start_time:7:47 end_time:7:47
word:light start_time:7:47 end_time:7:47
word:reactions start_time:7:47 end_time:7:47
word:and start_time:7:47 end_time:7:48
word:out start_time:7:48 end_time:7:48
word:of start_time:7:48 end_time:7:48
word:the start_time:7:48 end_time:7:48
word:other start_time:7:48 end_time:7:48
word:side start_time:7:48 end_time:7:48
word:of start_time:7:48 end_time:7:48
word:the start_time:7:48 end_time:7:48
word:light start_time:7:48 end_time:7:49
word:reactions start_time:7:49 end_time:7:49
word:we start_time:7:49 end_time:7:50
word:end start_time:7:50 end_time:7:50
word:up start_time:7:50 end_time:7:50
word:with start_time:7:50 end_time:7:51
word:some start_time:7:51 end_time:7:51
word:molecular start_time:7:51 end_time:7:52
word:oxygen start_time:7:52 end_time:7:52
word:so start_time:7:52 end_time:7:53
word:that's start_time:7:53 end_time:7:53
word:what start_time:7:53 end_time:7:53
word:happens start_time:7:53 end_time:7:53
word:in start_time:7:53 end_time:7:53
word:the start_time:7:53 end_time:7:53
word:light start_time:7:53 end_time:7:54
word:reactions start_time:7:54 end_time:7:54
word:and start_time:7:54 end_time:7:54
word:I'm start_time:7:54 end_time:7:54
word:going start_time:7:54 end_time:7:54
word:to start_time:7:54 end_time:7:55
word:go start_time:7:55 end_time:7:55
word:much start_time:7:55 end_time:7:55
word:deeper start_time:7:55 end_time:7:55
word:on start_time:7:55 end_time:7:56
word:what start_time:7:56 end_time:7:56
word:actually start_time:7:56 end_time:7:56
word:occurs start_time:7:56 end_time:7:57
word:and start_time:7:57 end_time:7:57
word:what start_time:7:57 end_time:7:57
word:the start_time:7:57 end_time:7:57
word:light start_time:7:57 end_time:7:58
word:reactions start_time:7:58 end_time:7:58
word:produce start_time:7:58 end_time:7:58
word:it start_time:7:58 end_time:8:0
word:produces start_time:8:0 end_time:8:0
word:ATP start_time:8:0 end_time:8:1
word:which start_time:8:1 end_time:8:2
word:we start_time:8:2 end_time:8:2
word:know start_time:8:2 end_time:8:3
word:is start_time:8:3 end_time:8:3
word:the start_time:8:3 end_time:8:3
word:cellular start_time:8:3 end_time:8:4
word:or start_time:8:4 end_time:8:4
word:the start_time:8:4 end_time:8:4
word:molecular start_time:8:4 end_time:8:5
word:or start_time:8:5 end_time:8:5
word:the start_time:8:5 end_time:8:5
word:biological start_time:8:5 end_time:8:6
word:currency start_time:8:6 end_time:8:7
word:of start_time:8:7 end_time:8:7
word:energy start_time:8:7 end_time:8:7
word:it start_time:8:7 end_time:8:8
word:produces start_time:8:8 end_time:8:8
word:ATP start_time:8:8 end_time:8:9
word:and start_time:8:9 end_time:8:9
word:it start_time:8:9 end_time:8:10
word:produces start_time:8:10 end_time:8:10
word:nadph start_time:8:10 end_time:8:12
word:now start_time:8:12 end_time:8:14
word:and start_time:8:14 end_time:8:14
word:we start_time:8:14 end_time:8:14
word:studied start_time:8:14 end_time:8:15
word:cellular start_time:8:15 end_time:8:15
word:respiration start_time:8:15 end_time:8:16
word:we start_time:8:16 end_time:8:16
word:saw start_time:8:16 end_time:8:16
word:the start_time:8:16 end_time:8:16
word:molecule start_time:8:16 end_time:8:17
word:nadh start_time:8:17 end_time:8:18
word:and start_time:8:18 end_time:8:19
word:nadph start_time:8:19 end_time:8:19
word:is start_time:8:19 end_time:8:20
word:very start_time:8:20 end_time:8:21
word:similar start_time:8:21 end_time:8:21
word:you start_time:8:21 end_time:8:21
word:just start_time:8:21 end_time:8:21
word:have start_time:8:21 end_time:8:21
word:this start_time:8:21 end_time:8:22
word:happy start_time:8:22 end_time:8:22
word:there start_time:8:22 end_time:8:23
word:you start_time:8:23 end_time:8:23
word:should start_time:8:23 end_time:8:23
word:hit start_time:8:23 end_time:8:23
word:the start_time:8:23 end_time:8:23
word:spot start_time:8:23 end_time:8:23
word:Spade start_time:8:23 end_time:8:24
word:group start_time:8:24 end_time:8:24
word:there start_time:8:24 end_time:8:24
word:but start_time:8:24 end_time:8:25
word:it start_time:8:25 end_time:8:25
word:really start_time:8:25 end_time:8:25
word:perform start_time:8:25 end_time:8:26
word:similar start_time:8:26 end_time:8:26
word:mechanisms start_time:8:26 end_time:8:27
word:that start_time:8:27 end_time:8:27
word:when start_time:8:27 end_time:8:28
word:you start_time:8:28 end_time:8:28
word:have start_time:8:28 end_time:8:28
word:that start_time:8:28 end_time:8:29
word:this start_time:8:29 end_time:8:29
word:agent start_time:8:29 end_time:8:30
word:right start_time:8:30 end_time:8:30
word:here start_time:8:30 end_time:8:30
word:this start_time:8:31 end_time:8:31
word:molecule start_time:8:31 end_time:8:32
word:right start_time:8:32 end_time:8:32
word:here start_time:8:32 end_time:8:33
word:is start_time:8:33 end_time:8:34
word:able start_time:8:34 end_time:8:34
word:to start_time:8:34 end_time:8:35
word:give start_time:8:35 end_time:8:36
word:away start_time:8:36 end_time:8:36
word:those start_time:8:36 end_time:8:37
word:let's start_time:8:37 end_time:8:37
word:think start_time:8:37 end_time:8:37
word:about start_time:8:37 end_time:8:38
word:what start_time:8:38 end_time:8:38
word:this start_time:8:38 end_time:8:38
word:means start_time:8:38 end_time:8:38
word:it's start_time:8:38 end_time:8:39
word:able start_time:8:39 end_time:8:39
word:to start_time:8:39 end_time:8:39
word:give start_time:8:39 end_time:8:40
word:away start_time:8:40 end_time:8:40
word:this start_time:8:40 end_time:8:41
word:hydrogen start_time:8:41 end_time:8:41
word:and start_time:8:41 end_time:8:42
word:the start_time:8:42 end_time:8:42
word:electron start_time:8:42 end_time:8:43
word:associated start_time:8:43 end_time:8:43
word:with start_time:8:43 end_time:8:43
word:the start_time:8:43 end_time:8:44
word:hydrogen start_time:8:44 end_time:8:44
