word:everything start_time:0:0 end_time:0:1
word:the start_time:4:11 end_time:4:11
word:toe start_time:4:11 end_time:4:12
word:opposite start_time:4:12 end_time:4:12
word:and start_time:4:12 end_time:4:13
word:adjacent start_time:4:13 end_time:4:13
word:to start_time:4:13 end_time:4:13
word:a start_time:4:13 end_time:4:13
word:tangent start_time:4:13 end_time:4:14
word:so start_time:4:14 end_time:4:15
word:tangent start_time:4:15 end_time:4:15
word:of start_time:4:15 end_time:4:15
word:theta start_time:4:15 end_time:4:15
word:tangent start_time:4:15 end_time:4:17
word:of start_time:4:17 end_time:4:18
word:theta start_time:4:18 end_time:4:18
word:is start_time:4:18 end_time:4:19
word:equal start_time:4:19 end_time:4:19
word:to start_time:4:19 end_time:4:19
word:the start_time:4:19 end_time:4:19
word:opposite start_time:4:19 end_time:4:20
word:which start_time:4:20 end_time:4:20
word:is start_time:4:20 end_time:4:20
word:really start_time:4:20 end_time:4:21
word:the start_time:4:21 end_time:4:21
word:y-coordinate start_time:4:21 end_time:4:22
word:which start_time:4:22 end_time:4:22
word:is start_time:4:22 end_time:4:22
word:equal start_time:4:22 end_time:4:23
word:to start_time:4:23 end_time:4:23
word:4 start_time:4:23 end_time:4:24
word:over start_time:4:25 end_time:4:25
word:the start_time:4:25 end_time:4:26
word:adjacent start_time:4:26 end_time:4:26
word:which start_time:4:26 end_time:4:26
word:is start_time:4:26 end_time:4:27
word:the start_time:4:27 end_time:4:27
word:x start_time:4:27 end_time:4:27
word:coordinate start_time:4:27 end_time:4:27
word:was start_time:4:27 end_time:4:27
word:just start_time:4:27 end_time:4:28
word:three start_time:4:28 end_time:4:28
word:so start_time:4:28 end_time:4:29
word:tangent start_time:4:29 end_time:4:29
word:of start_time:4:29 end_time:4:30
word:theta start_time:4:30 end_time:4:30
word:is start_time:4:30 end_time:4:30
word:equal start_time:4:30 end_time:4:30
word:to start_time:4:30 end_time:4:30
word:4/3 start_time:4:30 end_time:4:31
word:+ start_time:4:31 end_time:4:31
word:2 start_time:4:31 end_time:4:32
word:solve start_time:4:32 end_time:4:32
word:this start_time:4:32 end_time:4:32
word:you start_time:4:32 end_time:4:32
word:were start_time:4:32 end_time:4:32
word:sent start_time:4:32 end_time:4:33
word:you start_time:4:33 end_time:4:33
word:just start_time:4:33 end_time:4:33
word:take start_time:4:33 end_time:4:33
word:the start_time:4:33 end_time:4:34
word:inverse start_time:4:34 end_time:4:34
word:tangent start_time:4:34 end_time:4:34
word:of start_time:4:34 end_time:4:35
word:both start_time:4:35 end_time:4:35
word:sides start_time:4:35 end_time:4:35
word:of start_time:4:35 end_time:4:35
word:this start_time:4:35 end_time:4:36
word:so start_time:4:36 end_time:4:36
word:this start_time:4:36 end_time:4:37
word:is start_time:4:37 end_time:4:37
word:the start_time:4:37 end_time:4:37
word:same start_time:4:37 end_time:4:37
word:thing start_time:4:37 end_time:4:37
word:and start_time:4:37 end_time:4:38
word:depending start_time:4:38 end_time:4:39
word:on start_time:4:39 end_time:4:39
word:your start_time:4:39 end_time:4:39
word:calculator start_time:4:39 end_time:4:40
word:at start_time:4:40 end_time:4:40
word:the start_time:4:40 end_time:4:40
word:convention start_time:4:40 end_time:4:41
word:to start_time:4:41 end_time:4:41
word:use start_time:4:41 end_time:4:41
word:you start_time:4:41 end_time:4:41
word:might start_time:4:41 end_time:4:41
word:write start_time:4:41 end_time:4:41
word:this start_time:4:41 end_time:4:42
word:when start_time:4:42 end_time:4:42
word:you start_time:4:42 end_time:4:42
word:take start_time:4:42 end_time:4:42
word:the start_time:4:42 end_time:4:42
word:inverse start_time:4:42 end_time:4:43
word:tangent start_time:4:43 end_time:4:43
word:of start_time:4:43 end_time:4:43
word:boatsides start_time:4:43 end_time:4:44
word:you start_time:4:44 end_time:4:44
word:get start_time:4:44 end_time:4:44
word:well start_time:4:44 end_time:4:45
word:I'll start_time:4:45 end_time:4:45
word:just start_time:4:45 end_time:4:45
word:write start_time:4:45 end_time:4:45
word:it. start_time:4:45 end_time:4:46
word:You start_time:4:46 end_time:4:46
word:could start_time:4:46 end_time:4:46
word:write start_time:4:46 end_time:4:46
word:it start_time:4:46 end_time:4:46
word:as start_time:4:46 end_time:4:46
word:the start_time:4:46 end_time:4:47
word:arctan start_time:4:47 end_time:4:47
word:arctan start_time:4:47 end_time:4:49
word:of start_time:4:50 end_time:4:51
word:the start_time:4:51 end_time:4:51
word:tangent start_time:4:51 end_time:4:52
word:of start_time:4:52 end_time:4:53
word:theta start_time:4:53 end_time:4:53
word:is start_time:4:53 end_time:4:54
word:equal start_time:4:54 end_time:4:54
word:to start_time:4:54 end_time:4:54
word:the start_time:4:54 end_time:4:55
word:arctan start_time:4:55 end_time:4:55
word:a start_time:4:57 end_time:4:57
word:4/3 start_time:4:57 end_time:4:58
word:and start_time:4:58 end_time:4:59
word:this start_time:4:59 end_time:4:59
word:of start_time:4:59 end_time:4:59
word:course start_time:4:59 end_time:4:59
word:the start_time:4:59 end_time:5:0
word:arctan start_time:5:0 end_time:5:0
word:of start_time:5:0 end_time:5:0
word:the start_time:5:0 end_time:5:0
word:panda start_time:5:0 end_time:5:1
word:this start_time:5:1 end_time:5:1
word:is start_time:5:1 end_time:5:1
word:the start_time:5:1 end_time:5:1
word:same start_time:5:1 end_time:5:1
word:thing start_time:5:1 end_time:5:1
word:as start_time:5:1 end_time:5:1
word:the start_time:5:1 end_time:5:1
word:inverse start_time:5:1 end_time:5:2
word:tan start_time:5:2 end_time:5:2
word:of start_time:5:2 end_time:5:2
word:theta start_time:5:2 end_time:5:3
word:that start_time:5:3 end_time:5:5
word:just start_time:5:5 end_time:5:6
word:simplifies start_time:5:6 end_time:5:6
word:Theta start_time:5:6 end_time:5:6
word:is start_time:5:6 end_time:5:7
word:equal start_time:5:7 end_time:5:7
word:to start_time:5:7 end_time:5:7
word:Arc start_time:5:7 end_time:5:8
word:a start_time:5:8 end_time:5:10
word:4/3 start_time:5:10 end_time:5:11
word:another start_time:5:11 end_time:5:12
word:way start_time:5:12 end_time:5:13
word:to start_time:5:13 end_time:5:13
word:write start_time:5:13 end_time:5:13
word:arctan start_time:5:13 end_time:5:13
word:is start_time:5:13 end_time:5:14
word:often start_time:5:14 end_time:5:14
word:they'll start_time:5:14 end_time:5:14
word:often start_time:5:14 end_time:5:15
word:write start_time:5:15 end_time:5:15
word:it start_time:5:15 end_time:5:15
word:already start_time:5:15 end_time:5:15
word:so start_time:5:15 end_time:5:16
word:the start_time:5:16 end_time:5:16
word:same start_time:5:16 end_time:5:16
word:exact start_time:5:16 end_time:5:17
word:statement start_time:5:17 end_time:5:17
word:could start_time:5:17 end_time:5:18
word:be start_time:5:18 end_time:5:18
word:written start_time:5:18 end_time:5:18
word:is start_time:5:18 end_time:5:18
word:10 start_time:5:18 end_time:5:19
word:inverse start_time:5:20 end_time:5:21
word:to start_time:5:21 end_time:5:21
word:the start_time:5:21 end_time:5:21
word:negative start_time:5:21 end_time:5:22
word:1 start_time:5:22 end_time:5:22
word:power start_time:5:22 end_time:5:22
word:they start_time:5:22 end_time:5:23
word:sometimes start_time:5:23 end_time:5:23
word:a start_time:5:23 end_time:5:23
word:doll start_time:5:23 end_time:5:23
word:that's start_time:5:23 end_time:5:23
word:a start_time:5:23 end_time:5:23
word:little start_time:5:23 end_time:5:24
word:too start_time:5:24 end_time:5:24
word:little start_time:5:24 end_time:5:24
word:you start_time:5:24 end_time:5:25
word:know start_time:5:25 end_time:5:25
word:it's start_time:5:25 end_time:5:26
word:a start_time:5:26 end_time:5:26
word:little start_time:5:26 end_time:5:26
word:misleading start_time:5:26 end_time:5:27
word:sometimes start_time:5:27 end_time:5:28
word:when start_time:5:28 end_time:5:28
word:they start_time:5:28 end_time:5:28
word:ride start_time:5:28 end_time:5:28
word:it start_time:5:28 end_time:5:28
word:like start_time:5:28 end_time:5:28
word:this start_time:5:28 end_time:5:28
word:cuz start_time:5:28 end_time:5:29
word:you start_time:5:29 end_time:5:29
word:don't start_time:5:29 end_time:5:29
word:know start_time:5:29 end_time:5:29
word:I start_time:5:29 end_time:5:29
word:might start_time:5:29 end_time:5:29
word:take start_time:5:29 end_time:5:29
word:the start_time:5:29 end_time:5:29
word:whole start_time:5:29 end_time:5:30
word:tangent start_time:5:30 end_time:5:30
word:of start_time:5:30 end_time:5:30
word:theta start_time:5:30 end_time:5:30
word:to start_time:5:30 end_time:5:30
word:the start_time:5:30 end_time:5:30
word:negative start_time:5:30 end_time:5:31
word:power start_time:5:31 end_time:5:31
word:or start_time:5:31 end_time:5:31
word:something start_time:5:31 end_time:5:31
word:but start_time:5:31 end_time:5:32
word:sometimes start_time:5:32 end_time:5:32
word:of start_time:5:32 end_time:5:32
word:arctan start_time:5:32 end_time:5:33
word:is start_time:5:33 end_time:5:33
word:10 start_time:5:33 end_time:5:33
word:to start_time:5:33 end_time:5:33
word:the start_time:5:33 end_time:5:33
word:negative start_time:5:33 end_time:5:33
word:1 start_time:5:33 end_time:5:34
word:power start_time:5:34 end_time:5:34
word:but start_time:5:34 end_time:5:35
word:either start_time:5:35 end_time:5:35
word:way start_time:5:35 end_time:5:36
word:so start_time:5:36 end_time:5:36
word:we start_time:5:36 end_time:5:36
word:can start_time:5:36 end_time:5:36
word:figure start_time:5:36 end_time:5:37
word:out start_time:5:37 end_time:5:37
word:data start_time:5:37 end_time:5:37
word:by start_time:5:37 end_time:5:37
word:taking start_time:5:37 end_time:5:38
word:the start_time:5:38 end_time:5:38
word:arc start_time:5:38 end_time:5:38
word:tangent start_time:5:38 end_time:5:38
word:of start_time:5:38 end_time:5:38
word:4/3 start_time:5:38 end_time:5:39
word:and start_time:5:39 end_time:5:39
word:most start_time:5:39 end_time:5:40
word:people start_time:5:40 end_time:5:40
word:do start_time:5:40 end_time:5:40
word:not start_time:5:40 end_time:5:40
word:have start_time:5:40 end_time:5:40
word:the start_time:5:40 end_time:5:41
word:arc start_time:5:41 end_time:5:41
word:tangent start_time:5:41 end_time:5:41
word:of start_time:5:41 end_time:5:41
word:4/3 start_time:5:41 end_time:5:42
word:memorized start_time:5:42 end_time:5:43
word:and start_time:5:43 end_time:5:43
word:I start_time:5:43 end_time:5:43
word:don't start_time:5:43 end_time:5:43
word:know start_time:5:43 end_time:5:43
word:what start_time:5:43 end_time:5:44
word:easy start_time:5:44 end_time:5:44
word:way start_time:5:44 end_time:5:44
word:to start_time:5:44 end_time:5:44
word:figure start_time:5:44 end_time:5:44
word:it start_time:5:44 end_time:5:44
word:out start_time:5:44 end_time:5:44
word:without start_time:5:44 end_time:5:45
word:getting start_time:5:45 end_time:5:45
word:my start_time:5:45 end_time:5:45
word:TI-85 start_time:5:45 end_time:5:46
word:out start_time:5:46 end_time:5:46
word:so start_time:5:46 end_time:5:47
word:let's start_time:5:47 end_time:5:47
word:get start_time:5:47 end_time:5:47
word:it start_time:5:47 end_time:5:48
word:out start_time:5:48 end_time:5:48
word:alright start_time:5:49 end_time:5:50
word:so start_time:5:50 end_time:5:50
word:how start_time:5:50 end_time:5:50
word:do start_time:5:50 end_time:5:50
word:we start_time:5:50 end_time:5:51
word:know start_time:5:51 end_time:5:51
word:that start_time:5:51 end_time:5:51
word:our start_time:5:51 end_time:5:51
word:chance start_time:5:51 end_time:5:52
word:we start_time:5:52 end_time:5:52
word:want start_time:5:52 end_time:5:52
word:to start_time:5:52 end_time:5:52
word:do start_time:5:52 end_time:5:52
word:the start_time:5:52 end_time:5:52
word:inverse start_time:5:52 end_time:5:52
word:calculator start_time:5:52 end_time:5:54
word:up start_time:5:54 end_time:5:54
word:a start_time:5:54 end_time:5:54
word:little start_time:5:54 end_time:5:54
word:higher start_time:5:54 end_time:5:54
word:as start_time:5:54 end_time:5:55
word:you start_time:5:55 end_time:5:55
word:can start_time:5:55 end_time:5:55
word:stand start_time:5:55 end_time:5:56
word:right start_time:5:56 end_time:5:56
word:here start_time:5:56 end_time:5:57
word:for start_time:5:57 end_time:5:57
word:a start_time:5:57 end_time:5:58
word:second start_time:5:58 end_time:5:58
word:inverse start_time:5:58 end_time:5:59
word:tangent start_time:5:59 end_time:6:0
word:4/3 start_time:6:0 end_time:6:3
word:and start_time:6:3 end_time:6:4
word:I start_time:6:4 end_time:6:4
word:already start_time:6:4 end_time:6:4
word:set start_time:6:4 end_time:6:5
word:my start_time:6:5 end_time:6:5
word:calculator start_time:6:5 end_time:6:5
word:to start_time:6:5 end_time:6:5
word:degree start_time:6:5 end_time:6:6
word:mode start_time:6:6 end_time:6:6
word:it start_time:6:6 end_time:6:7
word:gives start_time:6:7 end_time:6:7
word:you start_time:6:7 end_time:6:8
word:53.13 start_time:6:8 end_time:6:9
word:degrees start_time:6:9 end_time:6:10
word:solterra start_time:6:13 end_time:6:14
word:is start_time:6:14 end_time:6:14
word:equal start_time:6:14 end_time:6:15
word:to start_time:6:15 end_time:6:15
word:53.13 start_time:6:15 end_time:6:17
word:degrees start_time:6:17 end_time:6:17
word:in start_time:6:17 end_time:6:21
word:the start_time:6:21 end_time:6:21
word:two-dimensional start_time:6:21 end_time:6:21
word:plane start_time:6:21 end_time:6:22
word:by start_time:6:22 end_time:6:22
word:the start_time:6:22 end_time:6:22
word:point start_time:6:22 end_time:6:23
word:x start_time:6:23 end_time:6:23
word:is start_time:6:23 end_time:6:23
word:equal start_time:6:23 end_time:6:23
word:to start_time:6:23 end_time:6:23
word:3 start_time:6:23 end_time:6:24
word:Y start_time:6:24 end_time:6:24
word:is start_time:6:24 end_time:6:24
word:equal start_time:6:24 end_time:6:24
word:to start_time:6:24 end_time:6:24
word:4 start_time:6:24 end_time:6:25
word:we start_time:6:25 end_time:6:25
word:can start_time:6:25 end_time:6:25
word:also start_time:6:25 end_time:6:26
word:specified start_time:6:26 end_time:6:27
word:by start_time:6:27 end_time:6:27
word:our start_time:6:27 end_time:6:28
word:is start_time:6:28 end_time:6:28
word:equal start_time:6:28 end_time:6:29
word:to start_time:6:29 end_time:6:29
word:5 start_time:6:29 end_time:6:29
word:3/8 start_time:6:29 end_time:6:30
word:is start_time:6:30 end_time:6:30
word:equal start_time:6:30 end_time:6:30
word:to start_time:6:30 end_time:6:30
word:53 start_time:6:30 end_time:6:31
word:degrees start_time:6:31 end_time:6:31
word:it's start_time:6:31 end_time:6:32
word:all start_time:6:32 end_time:6:32
word:right start_time:6:32 end_time:6:32
word:that start_time:6:32 end_time:6:32
word:could start_time:6:32 end_time:6:33
word:also start_time:6:33 end_time:6:33
word:in start_time:6:33 end_time:6:33
word:polar start_time:6:33 end_time:6:34
word:coordinates start_time:6:34 end_time:6:34
word:are start_time:6:34 end_time:6:36
word:is start_time:6:36 end_time:6:36
word:equal start_time:6:36 end_time:6:36
word:to start_time:6:36 end_time:6:36
word:5 start_time:6:36 end_time:6:37
word:m start_time:6:37 end_time:6:37
word:fada start_time:6:37 end_time:6:37
word:is start_time:6:37 end_time:6:38
word:53.13 start_time:6:38 end_time:6:40
word:degrees start_time:6:40 end_time:6:42
word:53.3 start_time:6:42 end_time:6:47
word:53.13 start_time:6:47 end_time:6:48
word:degrees start_time:6:48 end_time:6:49
word:clockwise start_time:6:49 end_time:6:50
word:or start_time:6:50 end_time:6:50
word:counterclockwise start_time:6:50 end_time:6:51
word:from start_time:6:51 end_time:6:52
word:the start_time:6:52 end_time:6:52
word:x-axis start_time:6:52 end_time:6:52
word:and start_time:6:52 end_time:6:53
word:then start_time:6:53 end_time:6:53
word:walk start_time:6:53 end_time:6:54
word:5 start_time:6:54 end_time:6:54
word:units start_time:6:54 end_time:6:55
word:and start_time:6:55 end_time:6:55
word:we'll start_time:6:55 end_time:6:55
word:get start_time:6:55 end_time:6:55
word:to start_time:6:55 end_time:6:55
word:the start_time:6:55 end_time:6:55
word:exact start_time:6:55 end_time:6:55
word:same start_time:6:55 end_time:6:56
word:point start_time:6:56 end_time:6:57
word:and start_time:6:57 end_time:6:57
word:that's start_time:6:57 end_time:6:57
word:all start_time:6:57 end_time:6:57
word:polar start_time:6:57 end_time:6:58
word:coordinates start_time:6:58 end_time:6:58
word:are start_time:6:58 end_time:6:58
word:telling start_time:6:58 end_time:6:59
word:you start_time:6:59 end_time:6:59
word:let's start_time:6:59 end_time:6:59
word:do start_time:6:59 end_time:6:59
word:another start_time:6:59 end_time:6:59
word:one start_time:6:59 end_time:6:59
word:actually start_time:6:59 end_time:7:0
word:before start_time:7:0 end_time:7:0
word:that start_time:7:0 end_time:7:0
word:let's start_time:7:0 end_time:7:0
word:see start_time:7:0 end_time:7:0
word:if start_time:7:0 end_time:7:1
word:we start_time:7:1 end_time:7:1
word:can start_time:7:1 end_time:7:1
word:come start_time:7:1 end_time:7:1
word:up start_time:7:1 end_time:7:1
word:with start_time:7:1 end_time:7:1
word:something start_time:7:1 end_time:7:2
word:general start_time:7:2 end_time:7:2
word:here start_time:7:2 end_time:7:2
word:once start_time:7:3 end_time:7:4
word:you start_time:7:4 end_time:7:4
word:have start_time:7:4 end_time:7:4
word:the start_time:7:4 end_time:7:4
word:general start_time:7:4 end_time:7:5
word:then start_time:7:5 end_time:7:5
word:then start_time:7:5 end_time:7:6
word:you start_time:7:6 end_time:7:6
word:can start_time:7:6 end_time:7:6
word:always start_time:7:6 end_time:7:6
word:solve start_time:7:6 end_time:7:7
word:for start_time:7:7 end_time:7:7
word:the start_time:7:7 end_time:7:7
word:particular start_time:7:7 end_time:7:7
word:let start_time:7:8 end_time:7:9
word:me start_time:7:9 end_time:7:9
word:just start_time:7:9 end_time:7:9
word:write start_time:7:9 end_time:7:9
word:an start_time:7:9 end_time:7:9
word:arbitrary start_time:7:9 end_time:7:10
word:point start_time:7:10 end_time:7:10
word:last start_time:7:10 end_time:7:10
word:time start_time:7:10 end_time:7:10
word:I start_time:7:10 end_time:7:11
word:give start_time:7:11 end_time:7:11
word:a start_time:7:11 end_time:7:11
word:specific start_time:7:11 end_time:7:11
word:point start_time:7:11 end_time:7:11
word:the start_time:7:11 end_time:7:12
word:point start_time:7:12 end_time:7:12
word:was start_time:7:12 end_time:7:13
word:it start_time:7:13 end_time:7:13
word:three, start_time:7:13 end_time:7:13
word:four start_time:7:13 end_time:7:14
word:I start_time:7:14 end_time:7:14
word:think start_time:7:14 end_time:7:14
word:it start_time:7:14 end_time:7:14
word:was start_time:7:14 end_time:7:14
word:x, start_time:7:14 end_time:7:17
word:y start_time:7:17 end_time:7:17
word:X, start_time:7:18 end_time:7:19
word:Y start_time:7:19 end_time:7:19
word:it's start_time:7:19 end_time:7:20
word:right start_time:7:20 end_time:7:20
word:there start_time:7:20 end_time:7:21
word:does start_time:7:21 end_time:7:22
word:x start_time:7:22 end_time:7:22
word:coordinate start_time:7:22 end_time:7:23
word:is start_time:7:23 end_time:7:23
word:there start_time:7:23 end_time:7:24
word:a start_time:7:24 end_time:7:24
word:y start_time:7:24 end_time:7:25
word:coordinate start_time:7:25 end_time:7:25
word:is start_time:7:25 end_time:7:26
word:there start_time:7:26 end_time:7:27
word:so start_time:7:27 end_time:7:27
word:how start_time:7:27 end_time:7:27
word:do start_time:7:27 end_time:7:28
word:we start_time:7:28 end_time:7:28
word:convert start_time:7:28 end_time:7:28
word:this start_time:7:28 end_time:7:28
word:to start_time:7:28 end_time:7:29
word:our start_time:7:29 end_time:7:30
word:to start_time:7:30 end_time:7:31
word:Polar start_time:7:31 end_time:7:32
word:coordinates start_time:7:32 end_time:7:32
word:R start_time:7:32 end_time:7:32
word:Theta start_time:7:32 end_time:7:33
word:always start_time:7:33 end_time:7:34
word:do start_time:7:34 end_time:7:34
word:the start_time:7:34 end_time:7:34
word:same start_time:7:34 end_time:7:34
word:thing start_time:7:34 end_time:7:34
word:we start_time:7:34 end_time:7:35
word:didn't start_time:7:35 end_time:7:35
word:last start_time:7:35 end_time:7:35
word:video start_time:7:35 end_time:7:35
word:if start_time:7:35 end_time:7:36
word:this start_time:7:36 end_time:7:36
word:is start_time:7:36 end_time:7:36
word:this start_time:7:36 end_time:7:37
word:length start_time:7:37 end_time:7:38
word:is start_time:7:38 end_time:7:38
word:our start_time:7:38 end_time:7:39
word:and start_time:7:39 end_time:7:39
word:this start_time:7:39 end_time:7:39
word:angle start_time:7:39 end_time:7:40
word:is start_time:7:40 end_time:7:40
word:Theta start_time:7:40 end_time:7:40
word:so start_time:7:41 end_time:7:42
word:just start_time:7:42 end_time:7:42
word:going start_time:7:42 end_time:7:42
word:to start_time:7:42 end_time:7:42
word:do start_time:7:42 end_time:7:42
word:what start_time:7:42 end_time:7:42
word:we start_time:7:42 end_time:7:42
word:did start_time:7:42 end_time:7:43
word:last start_time:7:43 end_time:7:43
word:video start_time:7:43 end_time:7:43
word:you start_time:7:43 end_time:7:43
word:spell start_time:7:43 end_time:7:44
word:staggering start_time:7:44 end_time:7:44
word:dare start_time:7:44 end_time:7:44
word:we start_time:7:44 end_time:7:44
word:say start_time:7:44 end_time:7:45
word:that start_time:7:45 end_time:7:45
word:plus start_time:7:45 end_time:7:46
word:what start_time:7:46 end_time:7:46
word:does start_time:7:46 end_time:7:46
word:this start_time:7:46 end_time:7:47
word:distance start_time:7:47 end_time:7:47
word:here start_time:7:47 end_time:7:47
word:is start_time:7:47 end_time:7:47
word:also start_time:7:47 end_time:7:47
word:why start_time:7:47 end_time:7:48
word:I start_time:7:48 end_time:7:48
word:write start_time:7:48 end_time:7:48
word:this start_time:7:48 end_time:7:48
word:distance start_time:7:48 end_time:7:49
word:years start_time:7:49 end_time:7:49
word:X start_time:7:49 end_time:7:49
word:but start_time:7:49 end_time:7:50
word:I start_time:7:50 end_time:7:50
word:agree start_time:7:50 end_time:7:50
word:in start_time:7:50 end_time:7:50
word:theory start_time:7:50 end_time:7:51
word:X start_time:7:51 end_time:7:52
word:Plus start_time:7:52 end_time:7:53
word:y start_time:7:53 end_time:7:53
word:squared start_time:7:53 end_time:7:53
word:is start_time:7:53 end_time:7:54
word:equal start_time:7:54 end_time:7:55
word:to start_time:7:55 end_time:7:55
word:our start_time:7:55 end_time:7:55
word:Square start_time:7:55 end_time:7:55
word:that's start_time:7:55 end_time:7:56
word:just start_time:7:56 end_time:7:56
word:the start_time:7:56 end_time:7:56
word:Pythagorean start_time:7:56 end_time:7:57
word:theorem start_time:7:57 end_time:7:57
word:and start_time:7:57 end_time:7:58
word:then start_time:7:58 end_time:7:58
word:you start_time:7:58 end_time:7:58
word:have start_time:7:58 end_time:7:59
word:the start_time:7:59 end_time:8:0
word:tangent start_time:8:0 end_time:8:0
word:of start_time:8:0 end_time:8:0
word:theta start_time:8:0 end_time:8:0
word:the start_time:8:0 end_time:8:1
word:tangent start_time:8:1 end_time:8:2
word:of start_time:8:2 end_time:8:2
word:this start_time:8:2 end_time:8:2
word:angle start_time:8:2 end_time:8:2
word:of start_time:8:2 end_time:8:5
word:theta start_time:8:5 end_time:8:5
word:sohcahtoa start_time:8:5 end_time:8:6
word:toe start_time:8:6 end_time:8:7
word:opposite start_time:8:7 end_time:8:7
word:over start_time:8:7 end_time:8:8
word:adjacent start_time:8:8 end_time:8:8
word:tangent start_time:8:8 end_time:8:9
word:of start_time:8:9 end_time:8:9
word:theta start_time:8:9 end_time:8:9
word:is start_time:8:9 end_time:8:9
word:equal start_time:8:9 end_time:8:9
word:to start_time:8:9 end_time:8:10
word:the start_time:8:10 end_time:8:10
word:opposite start_time:8:10 end_time:8:10
word:which start_time:8:10 end_time:8:10
word:is start_time:8:10 end_time:8:11
word:why start_time:8:11 end_time:8:11
word:over start_time:8:12 end_time:8:12
word:the start_time:8:12 end_time:8:13
word:adjacent start_time:8:13 end_time:8:13
word:which start_time:8:13 end_time:8:13
word:is start_time:8:13 end_time:8:13
word:X start_time:8:13 end_time:8:14
word:and start_time:8:14 end_time:8:14
word:this start_time:8:14 end_time:8:15
word:is start_time:8:15 end_time:8:15
word:really start_time:8:15 end_time:8:15
word:all start_time:8:15 end_time:8:16
word:you start_time:8:16 end_time:8:16
word:need start_time:8:16 end_time:8:16
word:and start_time:8:16 end_time:8:16
word:if start_time:8:16 end_time:8:16
word:you start_time:8:16 end_time:8:16
word:wanted start_time:8:16 end_time:8:16
word:to start_time:8:16 end_time:8:16
word:go start_time:8:16 end_time:8:17
word:one start_time:8:17 end_time:8:17
word:step start_time:8:17 end_time:8:17
word:further start_time:8:17 end_time:8:18
word:this start_time:8:18 end_time:8:18
word:is start_time:8:18 end_time:8:18
word:actually start_time:8:18 end_time:8:18
word:something start_time:8:18 end_time:8:19
word:that start_time:8:19 end_time:8:19
word:you start_time:8:19 end_time:8:19
word:could start_time:8:19 end_time:8:19
word:you start_time:8:19 end_time:8:19
word:should start_time:8:19 end_time:8:19
word:kind start_time:8:19 end_time:8:20
word:of start_time:8:20 end_time:8:20
word:right start_time:8:20 end_time:8:20
word:at start_time:8:20 end_time:8:20
word:the start_time:8:20 end_time:8:20
word:side start_time:8:20 end_time:8:20
word:of start_time:8:20 end_time:8:21
word:your start_time:8:21 end_time:8:21
word:paper start_time:8:21 end_time:8:22
word:how start_time:8:22 end_time:8:22
word:can start_time:8:22 end_time:8:22
word:we start_time:8:22 end_time:8:23
word:express start_time:8:23 end_time:8:23
word:wise start_time:8:23 end_time:8:23
word:a start_time:8:23 end_time:8:24
word:function start_time:8:24 end_time:8:24
word:if start_time:8:24 end_time:8:24
word:we start_time:8:24 end_time:8:24
word:wanted start_time:8:24 end_time:8:24
word:to start_time:8:24 end_time:8:24
word:go start_time:8:24 end_time:8:25
word:the start_time:8:25 end_time:8:25
word:other start_time:8:25 end_time:8:25
word:way start_time:8:25 end_time:8:25
word:if start_time:8:25 end_time:8:25
word:we start_time:8:25 end_time:8:25
word:were start_time:8:25 end_time:8:25
word:given start_time:8:25 end_time:8:26
word:aren't start_time:8:26 end_time:8:26
word:they start_time:8:26 end_time:8:26
word:talking start_time:8:26 end_time:8:26
word:we start_time:8:26 end_time:8:27
word:get start_time:8:27 end_time:8:27
word:why start_time:8:27 end_time:8:27
word:was start_time:8:27 end_time:8:28
word:think start_time:8:28 end_time:8:29
word:about start_time:8:29 end_time:8:29
word:it start_time:8:29 end_time:8:29
word:why start_time:8:29 end_time:8:30
word:if start_time:8:30 end_time:8:31
word:we start_time:8:31 end_time:8:31
word:want start_time:8:31 end_time:8:31
word:to start_time:8:31 end_time:8:31
word:know start_time:8:31 end_time:8:31
word:if start_time:8:31 end_time:8:32
word:we start_time:8:32 end_time:8:32
word:have start_time:8:32 end_time:8:33
word:if start_time:8:33 end_time:8:33
word:we start_time:8:33 end_time:8:33
word:give start_time:8:33 end_time:8:33
word:an start_time:8:33 end_time:8:34
word:r start_time:8:34 end_time:8:34
word:and start_time:8:34 end_time:8:34
word:Y start_time:8:34 end_time:8:34
word:and start_time:8:34 end_time:8:35
word:we start_time:8:35 end_time:8:35
word:want start_time:8:35 end_time:8:35
word:for start_time:8:35 end_time:8:35
word:a start_time:8:35 end_time:8:35
word:fade start_time:8:35 end_time:8:36
word:or start_time:8:36 end_time:8:36
word:what start_time:8:36 end_time:8:36
word:deals start_time:8:36 end_time:8:37
word:with start_time:8:37 end_time:8:37
word:the start_time:8:37 end_time:8:37
word:r start_time:8:37 end_time:8:38
word:and start_time:8:38 end_time:8:38
word:the start_time:8:38 end_time:8:38
word:Y start_time:8:38 end_time:8:38
word:with start_time:8:38 end_time:8:39
word:respect start_time:8:39 end_time:8:39
word:to start_time:8:39 end_time:8:39
word:data start_time:8:39 end_time:8:39
word:are start_time:8:39 end_time:8:40
word:as start_time:8:40 end_time:8:40
word:a start_time:8:40 end_time:8:40
word:hypotenuse start_time:8:40 end_time:8:41
word:and start_time:8:41 end_time:8:41
word:why start_time:8:41 end_time:8:41
word:is start_time:8:41 end_time:8:42
word:the start_time:8:42 end_time:8:42
word:opposite start_time:8:42 end_time:8:42
