word:welcome start_time:0:0 end_time:0:1
word:this start_time:4:41 end_time:4:41
word:is start_time:4:41 end_time:4:42
word:fiction start_time:4:42 end_time:4:42
word:list start_time:4:42 end_time:4:43
word:on start_time:4:43 end_time:4:43
word:on start_time:4:43 end_time:4:43
word:your start_time:4:43 end_time:4:43
word:Force start_time:4:43 end_time:4:45
word:isn't start_time:4:45 end_time:4:45
word:just start_time:4:45 end_time:4:46
word:moving start_time:4:46 end_time:4:47
word:the start_time:4:47 end_time:4:47
word:block start_time:4:47 end_time:4:47
word:with start_time:4:47 end_time:4:47
word:a start_time:4:47 end_time:4:47
word:constant start_time:4:47 end_time:4:48
word:velocity start_time:4:48 end_time:4:48
word:force start_time:4:48 end_time:4:49
word:is start_time:4:49 end_time:4:49
word:equal start_time:4:49 end_time:4:49
word:to start_time:4:49 end_time:4:49
word:mass start_time:4:49 end_time:4:49
word:times start_time:4:49 end_time:4:49
word:acceleration start_time:4:49 end_time:4:50
word:so start_time:4:50 end_time:4:50
word:I'm start_time:4:50 end_time:4:50
word:not start_time:4:50 end_time:4:50
word:even start_time:4:50 end_time:4:52
word:though start_time:4:52 end_time:4:53
word:it's start_time:4:53 end_time:4:53
word:stationary start_time:4:53 end_time:4:53
word:Year start_time:4:53 end_time:4:54
word:by start_time:4:54 end_time:4:54
word:the start_time:4:54 end_time:4:54
word:time start_time:4:54 end_time:4:55
word:we start_time:4:55 end_time:4:55
word:get start_time:4:55 end_time:4:55
word:to start_time:4:55 end_time:4:55
word:this start_time:4:55 end_time:4:55
word:point start_time:4:55 end_time:4:55
word:over start_time:4:55 end_time:4:56
word:here start_time:4:56 end_time:4:56
word:that start_time:4:56 end_time:4:57
word:block start_time:4:57 end_time:4:57
word:is start_time:4:57 end_time:4:57
word:going start_time:4:57 end_time:4:58
word:to start_time:4:58 end_time:4:58
word:have start_time:4:58 end_time:4:58
word:some start_time:4:58 end_time:4:58
word:some start_time:4:58 end_time:4:59
word:some start_time:4:59 end_time:4:59
word:some start_time:4:59 end_time:4:59
word:velocity start_time:4:59 end_time:5:0
word:we start_time:5:0 end_time:5:0
word:don't start_time:5:0 end_time:5:0
word:know start_time:5:0 end_time:5:0
word:what start_time:5:0 end_time:5:0
word:it start_time:5:0 end_time:5:0
word:is start_time:5:0 end_time:5:0
word:cuz start_time:5:0 end_time:5:1
word:we're start_time:5:1 end_time:5:1
word:using start_time:5:1 end_time:5:1
word:with start_time:5:1 end_time:5:1
word:if start_time:5:6 end_time:5:7
word:you start_time:5:7 end_time:5:7
word:remember start_time:5:7 end_time:5:7
word:your start_time:5:7 end_time:5:9
word:your start_time:5:9 end_time:5:9
word:kinematics start_time:5:9 end_time:5:10
word:equations start_time:5:10 end_time:5:10
word:and start_time:5:10 end_time:5:11
word:if start_time:5:11 end_time:5:11
word:you start_time:5:11 end_time:5:11
word:don't start_time:5:11 end_time:5:11
word:you start_time:5:11 end_time:5:11
word:might start_time:5:11 end_time:5:11
word:want start_time:5:11 end_time:5:11
word:to start_time:5:11 end_time:5:11
word:go start_time:5:11 end_time:5:11
word:back start_time:5:11 end_time:5:12
word:if start_time:5:12 end_time:5:12
word:you've start_time:5:12 end_time:5:12
word:ever start_time:5:12 end_time:5:12
word:seen start_time:5:12 end_time:5:12
word:the start_time:5:12 end_time:5:12
word:videos start_time:5:12 end_time:5:13
word:there's start_time:5:13 end_time:5:13
word:a start_time:5:13 end_time:5:13
word:whole start_time:5:13 end_time:5:13
word:set start_time:5:13 end_time:5:14
word:of start_time:5:14 end_time:5:14
word:videos start_time:5:14 end_time:5:14
word:on start_time:5:14 end_time:5:15
word:projectile start_time:5:15 end_time:5:15
word:motion start_time:5:15 end_time:5:16
word:and start_time:5:16 end_time:5:16
word:kinematics start_time:5:16 end_time:5:16
word:but start_time:5:16 end_time:5:17
word:we start_time:5:17 end_time:5:17
word:figured start_time:5:17 end_time:5:18
word:out start_time:5:18 end_time:5:18
word:that start_time:5:18 end_time:5:18
word:when start_time:5:18 end_time:5:18
word:accelerating start_time:5:18 end_time:5:19
word:an start_time:5:19 end_time:5:19
word:object start_time:5:19 end_time:5:20
word:over start_time:5:20 end_time:5:20
word:distance start_time:5:20 end_time:5:21
word:that start_time:5:21 end_time:5:21
word:the start_time:5:21 end_time:5:21
word:final start_time:5:21 end_time:5:21
word:velocity start_time:5:21 end_time:5:21
word:change start_time:5:21 end_time:5:23
word:colors start_time:5:23 end_time:5:23
word:just start_time:5:23 end_time:5:24
word:for start_time:5:24 end_time:5:24
word:variety start_time:5:24 end_time:5:24
word:the start_time:5:25 end_time:5:26
word:final start_time:5:26 end_time:5:26
word:velocity start_time:5:26 end_time:5:26
word:squared start_time:5:26 end_time:5:27
word:is start_time:5:27 end_time:5:27
word:equal start_time:5:27 end_time:5:28
word:to start_time:5:28 end_time:5:28
word:the start_time:5:28 end_time:5:28
word:initial start_time:5:28 end_time:5:28
word:velocity start_time:5:28 end_time:5:28
word:squared start_time:5:28 end_time:5:29
word:plus start_time:5:29 end_time:5:30
word:2 start_time:5:30 end_time:5:30
word:times start_time:5:30 end_time:5:30
word:the start_time:5:30 end_time:5:31
word:acceleration start_time:5:31 end_time:5:31
word:times start_time:5:31 end_time:5:32
word:the start_time:5:32 end_time:5:33
word:distance start_time:5:33 end_time:5:33
word:of start_time:5:33 end_time:5:34
word:this start_time:5:34 end_time:5:34
word:fact start_time:5:34 end_time:5:34
word:and start_time:5:34 end_time:5:34
word:so start_time:5:34 end_time:5:34
word:I start_time:5:34 end_time:5:34
word:won't start_time:5:34 end_time:5:35
word:redo start_time:5:35 end_time:5:35
word:it start_time:5:35 end_time:5:35
word:now start_time:5:35 end_time:5:35
word:but start_time:5:35 end_time:5:36
word:in start_time:5:36 end_time:5:36
word:this start_time:5:36 end_time:5:36
word:situation start_time:5:36 end_time:5:36
word:what's start_time:5:36 end_time:5:37
word:the start_time:5:37 end_time:5:37
word:initial start_time:5:37 end_time:5:37
word:velocity start_time:5:37 end_time:5:37
word:will start_time:5:37 end_time:5:38
word:the start_time:5:38 end_time:5:39
word:initial start_time:5:39 end_time:5:39
word:velocity start_time:5:39 end_time:5:39
word:was start_time:5:39 end_time:5:40
word:Zero start_time:5:40 end_time:5:40
word:write start_time:5:43 end_time:5:43
word:the start_time:5:43 end_time:5:44
word:equation start_time:5:44 end_time:5:45
word:becomes start_time:5:45 end_time:5:45
word:VF start_time:5:45 end_time:5:46
word:squared start_time:5:46 end_time:5:46
word:is start_time:5:46 end_time:5:47
word:equal start_time:5:47 end_time:5:47
word:to start_time:5:47 end_time:5:48
word:2 start_time:5:48 end_time:5:48
word:times start_time:5:48 end_time:5:49
word:acceleration start_time:5:49 end_time:5:50
word:times start_time:5:50 end_time:5:52
word:the start_time:5:52 end_time:5:53
word:distance start_time:5:53 end_time:5:53
word:and start_time:5:54 end_time:5:55
word:then start_time:5:55 end_time:5:55
word:we start_time:5:55 end_time:5:56
word:could start_time:5:56 end_time:5:56
word:rewrite start_time:5:56 end_time:5:56
word:the start_time:5:56 end_time:5:57
word:acceleration start_time:5:57 end_time:5:57
word:in start_time:5:57 end_time:5:58
word:terms start_time:5:58 end_time:5:58
word:of start_time:5:58 end_time:5:58
word:what start_time:5:58 end_time:5:59
word:the start_time:5:59 end_time:5:59
word:force start_time:5:59 end_time:5:59
word:in start_time:5:59 end_time:5:59
word:the start_time:5:59 end_time:5:59
word:mass start_time:5:59 end_time:6:0
word:right start_time:6:0 end_time:6:0
word:so start_time:6:0 end_time:6:1
word:what start_time:6:1 end_time:6:1
word:is start_time:6:1 end_time:6:2
word:acceleration start_time:6:2 end_time:6:2
word:f start_time:6:2 end_time:6:3
word:equals start_time:6:3 end_time:6:3
word:Ma start_time:6:3 end_time:6:4
word:or start_time:6:7 end_time:6:7
word:acceleration start_time:6:7 end_time:6:9
word:is start_time:6:9 end_time:6:9
word:equal start_time:6:9 end_time:6:9
word:to start_time:6:9 end_time:6:9
word:force start_time:6:9 end_time:6:10
word:divided start_time:6:10 end_time:6:10
word:by start_time:6:10 end_time:6:10
word:Mass start_time:6:10 end_time:6:10
word:so start_time:6:12 end_time:6:12
word:we start_time:6:12 end_time:6:12
word:get start_time:6:12 end_time:6:13
word:VF start_time:6:13 end_time:6:14
word:squared start_time:6:14 end_time:6:14
word:is start_time:6:14 end_time:6:15
word:equal start_time:6:15 end_time:6:15
word:to start_time:6:15 end_time:6:15
word:2 start_time:6:15 end_time:6:15
word:times start_time:6:15 end_time:6:16
word:the start_time:6:16 end_time:6:16
word:force start_time:6:16 end_time:6:17
word:divided start_time:6:17 end_time:6:18
word:by start_time:6:18 end_time:6:19
word:the start_time:6:19 end_time:6:19
word:mass start_time:6:19 end_time:6:19
word:times start_time:6:19 end_time:6:21
word:the start_time:6:21 end_time:6:21
word:distance start_time:6:21 end_time:6:21
word:to start_time:6:21 end_time:6:23
word:get start_time:6:23 end_time:6:24
word:the start_time:6:24 end_time:6:24
word:final start_time:6:24 end_time:6:25
word:velocity start_time:6:25 end_time:6:25
word:of start_time:6:25 end_time:6:26
word:this start_time:6:26 end_time:6:26
word:block start_time:6:26 end_time:6:26
word:at start_time:6:26 end_time:6:27
word:this start_time:6:27 end_time:6:27
word:point start_time:6:27 end_time:6:27
word:is start_time:6:27 end_time:6:28
word:going start_time:6:28 end_time:6:28
word:to start_time:6:28 end_time:6:28
word:be start_time:6:28 end_time:6:28
word:equal start_time:6:28 end_time:6:29
word:to start_time:6:29 end_time:6:29
word:the start_time:6:30 end_time:6:30
word:square start_time:6:30 end_time:6:31
word:root start_time:6:31 end_time:6:31
word:√ start_time:6:31 end_time:6:32
word:2 start_time:6:35 end_time:6:36
word:x start_time:6:36 end_time:6:37
word:force start_time:6:37 end_time:6:38
word:x start_time:6:38 end_time:6:40
word:distance start_time:6:40 end_time:6:40
word:divided start_time:6:40 end_time:6:40
word:by start_time:6:40 end_time:6:40
word:mass start_time:6:40 end_time:6:41
word:I start_time:6:41 end_time:6:42
word:thought start_time:6:42 end_time:6:42
word:that's start_time:6:42 end_time:6:42
word:how start_time:6:42 end_time:6:42
word:we start_time:6:42 end_time:6:42
word:could start_time:6:42 end_time:6:42
word:we start_time:6:42 end_time:6:43
word:could start_time:6:43 end_time:6:43
word:figure start_time:6:43 end_time:6:43
word:it start_time:6:43 end_time:6:43
word:out start_time:6:43 end_time:6:43
word:and start_time:6:43 end_time:6:43
word:in start_time:6:43 end_time:6:43
word:there start_time:6:43 end_time:6:44
word:something start_time:6:44 end_time:6:44
word:interesting start_time:6:44 end_time:6:45
word:going start_time:6:45 end_time:6:45
word:on start_time:6:45 end_time:6:45
word:here start_time:6:45 end_time:6:45
word:there's start_time:6:45 end_time:6:46
word:something start_time:6:46 end_time:6:46
word:interesting start_time:6:46 end_time:6:46
word:and start_time:6:46 end_time:6:47
word:this start_time:6:47 end_time:6:47
word:is start_time:6:47 end_time:6:47
word:what start_time:6:47 end_time:6:48
word:we start_time:6:48 end_time:6:48
word:did start_time:6:48 end_time:6:48
word:just start_time:6:48 end_time:6:48
word:now start_time:6:48 end_time:6:48
word:do start_time:6:48 end_time:6:49
word:you start_time:6:49 end_time:6:49
word:see start_time:6:49 end_time:6:49
word:something start_time:6:49 end_time:6:49
word:that start_time:6:49 end_time:6:50
word:looks start_time:6:50 end_time:6:50
word:a start_time:6:50 end_time:6:50
word:little start_time:6:50 end_time:6:50
word:bit start_time:6:50 end_time:6:50
word:like start_time:6:50 end_time:6:51
word:work start_time:6:51 end_time:6:51
word:will start_time:6:51 end_time:6:52
word:sure start_time:6:52 end_time:6:52
word:you start_time:6:52 end_time:6:53
word:have start_time:6:53 end_time:6:53
word:this start_time:6:53 end_time:6:53
word:force start_time:6:53 end_time:6:53
word:times start_time:6:53 end_time:6:54
word:distance start_time:6:54 end_time:6:54
word:expression start_time:6:54 end_time:6:55
word:right start_time:6:55 end_time:6:55
word:ear start_time:6:55 end_time:6:55
word:force start_time:6:55 end_time:6:56
word:x start_time:6:56 end_time:6:56
word:distance start_time:6:56 end_time:6:57
word:right start_time:6:57 end_time:6:57
word:here start_time:6:57 end_time:6:57
word:so start_time:6:57 end_time:6:58
word:let's start_time:6:58 end_time:6:59
word:try start_time:6:59 end_time:6:59
word:another start_time:6:59 end_time:6:59
word:question start_time:6:59 end_time:7:0
word:if start_time:7:0 end_time:7:0
word:we start_time:7:0 end_time:7:0
word:if start_time:7:0 end_time:7:1
word:we start_time:7:1 end_time:7:1
word:know start_time:7:1 end_time:7:2
word:the start_time:7:2 end_time:7:3
word:the start_time:7:3 end_time:7:3
word:given start_time:7:3 end_time:7:4
word:amount start_time:7:4 end_time:7:4
word:of start_time:7:4 end_time:7:4
word:velocity start_time:7:4 end_time:7:6
word:something start_time:7:6 end_time:7:6
word:as start_time:7:6 end_time:7:6
word:if start_time:7:6 end_time:7:7
word:we start_time:7:7 end_time:7:7
word:can start_time:7:7 end_time:7:7
word:figure start_time:7:7 end_time:7:7
word:out start_time:7:7 end_time:7:7
word:how start_time:7:7 end_time:7:8
word:much start_time:7:8 end_time:7:8
word:work start_time:7:8 end_time:7:8
word:needed start_time:7:8 end_time:7:8
word:to start_time:7:8 end_time:7:9
word:be start_time:7:9 end_time:7:9
word:put start_time:7:9 end_time:7:9
word:into start_time:7:9 end_time:7:9
word:the start_time:7:9 end_time:7:9
word:system start_time:7:9 end_time:7:9
word:to start_time:7:9 end_time:7:10
word:get start_time:7:10 end_time:7:11
word:to start_time:7:11 end_time:7:11
word:that start_time:7:11 end_time:7:11
word:place start_time:7:11 end_time:7:11
word:where start_time:7:11 end_time:7:12
word:we start_time:7:12 end_time:7:13
word:can start_time:7:13 end_time:7:13
word:just start_time:7:13 end_time:7:13
word:replace start_time:7:13 end_time:7:13
word:force start_time:7:13 end_time:7:13
word:times start_time:7:13 end_time:7:14
word:distance start_time:7:14 end_time:7:14
word:with start_time:7:14 end_time:7:14
word:work start_time:7:14 end_time:7:15
word:I start_time:7:15 end_time:7:15
word:could start_time:7:15 end_time:7:15
word:work start_time:7:15 end_time:7:16
word:is start_time:7:16 end_time:7:16
word:equal start_time:7:16 end_time:7:16
word:to start_time:7:16 end_time:7:16
word:force start_time:7:16 end_time:7:16
word:times start_time:7:16 end_time:7:17
word:distance start_time:7:17 end_time:7:17
word:so start_time:7:17 end_time:7:18
word:we start_time:7:18 end_time:7:18
word:can start_time:7:18 end_time:7:18
word:just start_time:7:18 end_time:7:18
word:go start_time:7:18 end_time:7:18
word:straight start_time:7:18 end_time:7:18
word:from start_time:7:18 end_time:7:19
word:this start_time:7:19 end_time:7:19
word:equation start_time:7:19 end_time:7:19
word:cuz start_time:7:19 end_time:7:20
word:we start_time:7:20 end_time:7:20
word:don't start_time:7:20 end_time:7:20
word:have start_time:7:20 end_time:7:20
word:to start_time:7:20 end_time:7:20
word:be start_time:7:20 end_time:7:21
word:square start_time:7:21 end_time:7:21
word:it start_time:7:21 end_time:7:21
word:so start_time:7:21 end_time:7:22
word:we start_time:7:22 end_time:7:22
word:could start_time:7:22 end_time:7:22
word:vs start_time:7:22 end_time:7:23
word:square start_time:7:23 end_time:7:23
word:is start_time:7:23 end_time:7:24
word:equal start_time:7:24 end_time:7:24
word:to start_time:7:24 end_time:7:25
word:2 start_time:7:26 end_time:7:26
word:x start_time:7:26 end_time:7:28
word:force start_time:7:28 end_time:7:28
word:x start_time:7:28 end_time:7:29
word:distance start_time:7:29 end_time:7:29
word:that's start_time:7:29 end_time:7:29
word:work start_time:7:29 end_time:7:30
word:abet start_time:7:31 end_time:7:31
word:definition start_time:7:31 end_time:7:31
word:right start_time:7:31 end_time:7:32
word:here start_time:7:32 end_time:7:32
word:to start_time:7:32 end_time:7:33
word:times start_time:7:33 end_time:7:33
word:work start_time:7:33 end_time:7:34
word:/ start_time:7:34 end_time:7:35
word:the start_time:7:35 end_time:7:36
word:mass start_time:7:36 end_time:7:36
word:let's start_time:7:36 end_time:7:37
word:multiply start_time:7:37 end_time:7:38
word:both start_time:7:38 end_time:7:38
word:sides start_time:7:38 end_time:7:38
word:of start_time:7:38 end_time:7:39
word:the start_time:7:39 end_time:7:39
word:equation start_time:7:39 end_time:7:39
word:x start_time:7:39 end_time:7:39
word:a start_time:7:39 end_time:7:39
word:mass start_time:7:39 end_time:7:40
word:so start_time:7:40 end_time:7:41
word:you start_time:7:41 end_time:7:41
word:get start_time:7:41 end_time:7:41
word:mass start_time:7:41 end_time:7:41
word:times start_time:7:41 end_time:7:42
word:the start_time:7:42 end_time:7:43
word:velocity start_time:7:43 end_time:7:43
word:I'm start_time:7:43 end_time:7:45
word:going start_time:7:45 end_time:7:45
word:to start_time:7:45 end_time:7:45
word:get start_time:7:45 end_time:7:45
word:rid start_time:7:45 end_time:7:45
word:of start_time:7:45 end_time:7:45
word:this start_time:7:45 end_time:7:45
word:app start_time:7:45 end_time:7:46
word:because start_time:7:46 end_time:7:46
word:we start_time:7:46 end_time:7:46
word:know start_time:7:46 end_time:7:47
word:that start_time:7:47 end_time:7:47
word:we start_time:7:47 end_time:7:47
word:started start_time:7:47 end_time:7:47
word:rest start_time:7:47 end_time:7:48
word:and start_time:7:48 end_time:7:48
word:that start_time:7:48 end_time:7:48
word:the start_time:7:48 end_time:7:48
word:velocity start_time:7:48 end_time:7:48
word:is start_time:7:48 end_time:7:49
word:going start_time:7:49 end_time:7:49
word:to start_time:7:49 end_time:7:49
word:be start_time:7:49 end_time:7:49
word:this start_time:7:49 end_time:7:49
word:is start_time:7:49 end_time:7:49
word:called start_time:7:49 end_time:7:50
word:be start_time:7:50 end_time:7:50
word:so start_time:7:50 end_time:7:51
word:m start_time:7:51 end_time:7:51
word:x start_time:7:51 end_time:7:52
word:v start_time:7:52 end_time:7:52
word:squared start_time:7:52 end_time:7:53
word:is start_time:7:53 end_time:7:53
word:equal start_time:7:53 end_time:7:53
word:to start_time:7:53 end_time:7:53
word:2 start_time:7:53 end_time:7:54
word:times start_time:7:54 end_time:7:54
word:the start_time:7:54 end_time:7:55
word:work start_time:7:55 end_time:7:55
word:what start_time:7:55 end_time:7:56
word:does start_time:7:56 end_time:7:56
word:divide start_time:7:56 end_time:7:56
word:both start_time:7:56 end_time:7:56
word:sides start_time:7:56 end_time:7:57
word:by start_time:7:57 end_time:7:57
word:2 start_time:7:57 end_time:7:57
word:or start_time:7:57 end_time:7:58
word:that start_time:7:58 end_time:7:58
word:the start_time:7:58 end_time:7:58
word:work start_time:7:58 end_time:7:59
word:is start_time:7:59 end_time:7:59
word:equal start_time:7:59 end_time:7:59
word:to start_time:7:59 end_time:8:0
word:m start_time:8:0 end_time:8:1
word:v start_time:8:1 end_time:8:2
word:squared start_time:8:2 end_time:8:2
word:/ start_time:8:2 end_time:8:3
word:2 start_time:8:3 end_time:8:3
word:/ start_time:8:3 end_time:8:3
word:2 start_time:8:3 end_time:8:4
word:and start_time:8:5 end_time:8:6
word:of start_time:8:6 end_time:8:6
word:course start_time:8:6 end_time:8:6
word:that start_time:8:6 end_time:8:6
word:you start_time:8:6 end_time:8:6
word:do start_time:8:6 end_time:8:6
word:here start_time:8:6 end_time:8:6
word:is start_time:8:6 end_time:8:7
word:Jules start_time:8:7 end_time:8:7
word:so start_time:8:7 end_time:8:8
word:this start_time:8:8 end_time:8:8
word:is start_time:8:8 end_time:8:8
word:interesting start_time:8:8 end_time:8:9
word:now start_time:8:9 end_time:8:9
word:if start_time:8:9 end_time:8:10
word:I start_time:8:10 end_time:8:10
word:know start_time:8:10 end_time:8:10
word:the start_time:8:10 end_time:8:10
word:velocity start_time:8:10 end_time:8:11
word:of start_time:8:11 end_time:8:11
word:an start_time:8:11 end_time:8:11
word:object start_time:8:11 end_time:8:11
word:if start_time:8:11 end_time:8:12
word:I start_time:8:12 end_time:8:12
word:know start_time:8:12 end_time:8:12
word:the start_time:8:12 end_time:8:12
word:velocity start_time:8:12 end_time:8:13
word:of start_time:8:13 end_time:8:13
word:an start_time:8:13 end_time:8:13
word:object start_time:8:13 end_time:8:13
word:I start_time:8:13 end_time:8:15
word:can start_time:8:15 end_time:8:15
word:figure start_time:8:15 end_time:8:15
word:out start_time:8:15 end_time:8:16
word:using start_time:8:16 end_time:8:17
word:this start_time:8:17 end_time:8:17
word:formula start_time:8:17 end_time:8:17
word:which start_time:8:17 end_time:8:18
word:hopefully start_time:8:18 end_time:8:19
word:wasn't start_time:8:19 end_time:8:19
word:too start_time:8:19 end_time:8:19
word:complicated start_time:8:19 end_time:8:20
word:to start_time:8:20 end_time:8:20
word:drive start_time:8:20 end_time:8:21
word:I start_time:8:21 end_time:8:21
word:can start_time:8:21 end_time:8:21
word:figure start_time:8:21 end_time:8:21
word:out start_time:8:21 end_time:8:22
word:how start_time:8:22 end_time:8:22
word:much start_time:8:22 end_time:8:22
word:work start_time:8:22 end_time:8:23
word:was start_time:8:23 end_time:8:23
word:imputed start_time:8:23 end_time:8:24
word:into start_time:8:24 end_time:8:24
word:that start_time:8:24 end_time:8:24
word:object start_time:8:24 end_time:8:25
word:to start_time:8:25 end_time:8:25
word:get start_time:8:25 end_time:8:25
word:it start_time:8:25 end_time:8:25
word:to start_time:8:25 end_time:8:25
word:that start_time:8:25 end_time:8:25
word:velocity start_time:8:25 end_time:8:26
word:and start_time:8:26 end_time:8:27
word:this start_time:8:27 end_time:8:27
word:by start_time:8:27 end_time:8:27
word:definition start_time:8:27 end_time:8:28
word:is start_time:8:28 end_time:8:28
word:called start_time:8:28 end_time:8:29
word:kinetic start_time:8:29 end_time:8:29
word:energy start_time:8:29 end_time:8:30
word:this start_time:8:31 end_time:8:31
word:is start_time:8:31 end_time:8:31
word:kinetic start_time:8:31 end_time:8:32
word:energy start_time:8:32 end_time:8:32
word:and start_time:8:32 end_time:8:32
word:once start_time:8:32 end_time:8:33
word:again start_time:8:33 end_time:8:33
word:the start_time:8:33 end_time:8:33
word:definition start_time:8:33 end_time:8:33
word:that start_time:8:33 end_time:8:34
word:that start_time:8:34 end_time:8:34
word:Wikipedia start_time:8:34 end_time:8:34
word:gives start_time:8:34 end_time:8:35
word:us start_time:8:35 end_time:8:35
word:is start_time:8:35 end_time:8:35
word:the start_time:8:35 end_time:8:35
word:energy start_time:8:35 end_time:8:36
word:due start_time:8:36 end_time:8:36
word:to start_time:8:36 end_time:8:36
word:motion start_time:8:36 end_time:8:36
word:or start_time:8:36 end_time:8:37
word:the start_time:8:37 end_time:8:37
word:work start_time:8:37 end_time:8:37
word:needed start_time:8:37 end_time:8:38
word:to start_time:8:38 end_time:8:38
word:accelerate start_time:8:38 end_time:8:39
word:from start_time:8:39 end_time:8:40
word:from start_time:8:40 end_time:8:40
word:an start_time:8:40 end_time:8:41
word:object start_time:8:41 end_time:8:41
word:from start_time:8:41 end_time:8:41
word:being start_time:8:41 end_time:8:42
word:stationary start_time:8:42 end_time:8:42
word:to start_time:8:42 end_time:8:43
word:its start_time:8:43 end_time:8:43
word:current start_time:8:43 end_time:8:43
word:velocity start_time:8:43 end_time:8:44
word:and start_time:8:44 end_time:8:45
word:I'm start_time:8:45 end_time:8:45
word:actually start_time:8:45 end_time:8:45
word:almost start_time:8:45 end_time:8:46
word:out start_time:8:46 end_time:8:46
word:of start_time:8:46 end_time:8:46
word:time start_time:8:46 end_time:8:46
word:but start_time:8:46 end_time:8:47
word:what start_time:8:47 end_time:8:47
word:I start_time:8:47 end_time:8:47
word:will start_time:8:47 end_time:8:48
word:do start_time:8:48 end_time:8:48
word:is start_time:8:48 end_time:8:48
word:I start_time:8:48 end_time:8:48
word:will start_time:8:48 end_time:8:48
word:leave start_time:8:48 end_time:8:49
word:you start_time:8:49 end_time:8:49
word:with start_time:8:49 end_time:8:49
word:this start_time:8:49 end_time:8:50
word:formula start_time:8:50 end_time:8:50
word:the start_time:8:50 end_time:8:50
word:kinetic start_time:8:50 end_time:8:51
word:energy start_time:8:51 end_time:8:51
word:is start_time:8:51 end_time:8:51
word:mass start_time:8:51 end_time:8:52
word:times start_time:8:52 end_time:8:52
word:velocity start_time:8:52 end_time:8:52
word:squared start_time:8:52 end_time:8:52
word:divided start_time:8:52 end_time:8:53
word:by start_time:8:53 end_time:8:53
word:2 start_time:8:53 end_time:8:53
word:or start_time:8:53 end_time:8:54
word:1/2 start_time:8:54 end_time:8:54
word:+ start_time:8:54 end_time:8:55
word:B start_time:8:55 end_time:8:55
word:squared start_time:8:55 end_time:8:55
word:it's start_time:8:55 end_time:8:56
word:very start_time:8:56 end_time:8:56
word:calming start_time:8:56 end_time:8:56
word:formula start_time:8:56 end_time:8:56
word:and start_time:8:56 end_time:8:57
word:I'll start_time:8:57 end_time:8:57
word:give start_time:8:57 end_time:8:57
word:you start_time:8:57 end_time:8:57
word:that start_time:8:57 end_time:8:57
word:and start_time:8:57 end_time:8:58
word:and start_time:8:58 end_time:8:58
word:that start_time:8:58 end_time:8:59
word:is start_time:8:59 end_time:8:59
word:one start_time:8:59 end_time:8:59
word:form start_time:8:59 end_time:8:59
word:of start_time:8:59 end_time:8:59
word:energy start_time:8:59 end_time:9:0
word:and start_time:9:0 end_time:9:0
word:I'll start_time:9:0 end_time:9:1
word:leave start_time:9:1 end_time:9:1
word:you start_time:9:1 end_time:9:1
word:with start_time:9:1 end_time:9:1
word:that start_time:9:1 end_time:9:2
word:idea start_time:9:2 end_time:9:2
word:next start_time:9:2 end_time:9:3
word:video start_time:9:3 end_time:9:3
word:I start_time:9:3 end_time:9:4
word:will start_time:9:4 end_time:9:4
word:show start_time:9:4 end_time:9:4
word:you start_time:9:4 end_time:9:4
word:another start_time:9:4 end_time:9:4
word:form start_time:9:4 end_time:9:4
word:of start_time:9:4 end_time:9:4
word:energy start_time:9:4 end_time:9:5
word:and start_time:9:5 end_time:9:6
word:then start_time:9:6 end_time:9:6
word:I start_time:9:6 end_time:9:6
word:will start_time:9:6 end_time:9:6
word:introduce start_time:9:6 end_time:9:6
word:you start_time:9:6 end_time:9:7
word:to start_time:9:7 end_time:9:7
word:the start_time:9:7 end_time:9:7
word:law start_time:9:7 end_time:9:7
word:of start_time:9:7 end_time:9:7
word:conservation start_time:9:7 end_time:9:7
word:of start_time:9:7 end_time:9:8
word:energy start_time:9:8 end_time:9:8
word:and start_time:9:8 end_time:9:8
word:that's start_time:9:8 end_time:9:9
word:where start_time:9:9 end_time:9:9
word:things start_time:9:9 end_time:9:9
word:become start_time:9:9 end_time:9:9
word:useful start_time:9:9 end_time:9:10
word:because start_time:9:10 end_time:9:10
word:you start_time:9:10 end_time:9:10
word:can start_time:9:10 end_time:9:10
word:see start_time:9:10 end_time:9:10
word:how start_time:9:10 end_time:9:11
word:one start_time:9:11 end_time:9:11
word:form start_time:9:11 end_time:9:11
word:of start_time:9:11 end_time:9:11
word:energy start_time:9:11 end_time:9:12
word:can start_time:9:12 end_time:9:12
word:be start_time:9:12 end_time:9:12
word:converted start_time:9:12 end_time:9:12
word:to start_time:9:12 end_time:9:12
word:another start_time:9:12 end_time:9:13
word:to start_time:9:13 end_time:9:13
word:figure start_time:9:13 end_time:9:13
word:out start_time:9:13 end_time:9:13
word:what start_time:9:13 end_time:9:14
word:happens start_time:9:14 end_time:9:14
word:to start_time:9:14 end_time:9:14
word:an start_time:9:14 end_time:9:14
word:object start_time:9:14 end_time:9:14
word:I'll start_time:9:14 end_time:9:15
word:see start_time:9:15 end_time:9:15
word:you start_time:9:15 end_time:9:15
word:soon start_time:9:15 end_time:9:16
link:https://qa-classifier.s3.amazonaws.com/IntroductiontoWorkandEnergy.mp4
